EVENT_ID,COUNTY_NAME,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,CZ_TIMEZONE,CZ_FIPS,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,YEAR
962834,WARREN CO.,GOTTS,2021-05-04,0507,CST-6,227,GOTTS,2021-05-04,0707,36.9713,-86.2978,36.9733,-86.3092,2021
963057,BARREN CO.,GLASGOW MUNI ARPT,2021-05-04,0525,CST-6,9,CORAL HILL,2021-05-04,0725,37.03,-85.9,37.0391,-85.8935,2021
962843,BARREN CO.,GLASGOW,2021-05-04,0525,CST-6,9,GLASGOW,2021-05-04,0625,36.98,-85.89,36.9777,-85.8931,2021
963055,WARREN CO.,MEMPHIS JCT,2021-05-04,0530,CST-6,227,MEMPHIS JCT,2021-05-04,0730,36.97,-86.48,36.9687,-86.478,2021
963056,METCALFE CO.,EDMONTON,2021-05-04,0530,CST-6,169,EDMONTON,2021-05-04,0730,36.9842,-85.6114,36.9877,-85.6129,2021
963054,WARREN CO.,ROCKFIELD,2021-05-04,0539,CST-6,227,ROCKFIELD,2021-05-04,0739,36.92,-86.57,36.914,-86.5685,2021
963052,BUTLER CO.,PLEASANT HILL,2021-05-04,0554,CST-6,31,ROCHESTER,2021-05-04,0754,37.18,-86.88,37.2215,-86.9322,2021
963051,BARREN CO.,GLASGOW MUNI ARPT,2021-05-04,0604,CST-6,9,GLASGOW MUNI ARPT,2021-05-04,0704,37.025,-85.9323,37.0196,-85.9359,2021
963049,WARREN CO.,THREE SPGS,2021-05-04,0608,CST-6,227,THREE SPGS,2021-05-04,0808,36.92,-86.43,36.9136,-86.4375,2021
963048,WARREN CO.,MEMPHIS JCT,2021-05-04,0610,CST-6,227,MEMPHIS JCT,2021-05-04,0810,36.96,-86.5,36.9627,-86.4951,2021
963047,CUMBERLAND CO.,MARROWBONE,2021-05-04,0711,CST-6,57,MARROWBONE,2021-05-04,0811,36.8209,-85.4857,36.8234,-85.5115,2021
963043,MONROE CO.,JEFFREY,2021-05-04,0730,CST-6,171,JEFFREY,2021-05-04,0930,36.7694,-85.8016,36.7542,-85.8399,2021
963046,METCALFE CO.,WILLOW SHADE,2021-05-04,0730,CST-6,169,WILLOW SHADE,2021-05-04,0830,36.84,-85.58,36.8341,-85.5758,2021
963045,METCALFE CO.,CURTIS,2021-05-04,0730,CST-6,169,CURTIS,2021-05-04,0830,36.9243,-85.5838,36.9242,-85.5858,2021
963044,MONROE CO.,EMBERTON,2021-05-04,0730,CST-6,171,EMBERTON,2021-05-04,0830,36.71,-85.77,36.7105,-85.7717,2021
953993,CHRISTIAN CO.,HOPKINSVILLE,2021-05-04,1904,CST-6,47,HOPKINSVILLE,2021-05-04,2100,36.85,-87.5162,36.8211,-87.48,2021
953994,TODD CO.,WILHELMINA,2021-05-04,2030,CST-6,219,SHARON GROVE,2021-05-04,2200,36.8431,-87.126,36.9104,-87.1021,2021
961284,CALLOWAY CO.,DEXTER,2021-06-02,1520,CST-6,35,WADESBORO,2021-06-02,1800,36.75,-88.28,36.7484,-88.3259,2021
958809,CARTER CO.,UPPER TYGART,2021-06-09,1600,EST-5,43,GARVIN RIDGE,2021-06-09,2000,38.3055,-83.2777,38.3063,-83.2485,2021
957848,CLAY CO.,FOGERTOWN,2021-06-09,1600,EST-5,51,FOGERTOWN,2021-06-09,1700,37.24,-83.86,37.2421,-83.8569,2021
958972,CARTER CO.,OLIVE HILL,2021-06-10,1745,EST-5,43,LEON,2021-06-10,2129,38.293,-83.1631,38.2926,-82.9787,2021
970178,OLDHAM CO.,CENTERFIELD,2021-06-10,1852,EST-5,185,CENTERFIELD,2021-06-10,2052,38.3113,-85.3968,38.312,-85.4018,2021
956434,LEE CO.,BEATTYVILLE,2021-06-11,0510,EST-5,129,BEATTYVILLE,2021-06-11,1100,37.5755,-83.7068,37.5792,-83.7054,2021
957850,LEE CO.,PROCTOR,2021-06-11,0510,EST-5,129,PROCTOR,2021-06-11,0800,37.5738,-83.707,37.5739,-83.697,2021
956433,LEE CO.,PROCTOR,2021-06-11,0510,EST-5,129,PROCTOR,2021-06-11,1100,37.5711,-83.7064,37.5717,-83.7064,2021
956430,LEE CO.,OLD LNDG,2021-06-11,0600,EST-5,129,OLD LNDG,2021-06-11,0800,37.6485,-83.8034,37.6389,-83.7849,2021
956422,WOLFE CO.,FLAT,2021-06-11,0832,EST-5,237,FLAT,2021-06-11,1030,37.6682,-83.5459,37.6609,-83.5412,2021
956418,OWSLEY CO.,EVERSOLE,2021-06-11,1230,EST-5,189,BOONEVILLE,2021-06-11,1530,37.47,-83.6468,37.4826,-83.6567,2021
957856,OWSLEY CO.,BOONEVILLE,2021-06-11,1230,EST-5,189,EVERSOLE,2021-06-11,1530,37.4784,-83.6532,37.4702,-83.6462,2021
956417,WHITLEY CO.,BON,2021-06-11,1309,EST-5,235,BALLTOWN,2021-06-11,1840,36.7252,-84.176,36.7245,-84.1742,2021
956419,WHITLEY CO.,WILLIAMSBURG,2021-06-11,1345,EST-5,235,WILLIAMSBURG,2021-06-11,1840,36.7402,-84.164,36.7436,-84.1708,2021
956413,LAUREL CO.,BERT,2021-06-11,1457,EST-5,125,BERT,2021-06-11,1745,37.1163,-83.998,37.1215,-83.988,2021
956415,LAUREL CO.,MAPLESVILLE,2021-06-11,1513,EST-5,125,MAPLESVILLE,2021-06-11,1745,37.1279,-84.0273,37.1246,-84.0355,2021
956416,LAUREL CO.,MAPLESVILLE,2021-06-11,1530,EST-5,125,MAPLESVILLE,2021-06-11,1745,37.12,-84.02,37.1231,-84.017,2021
956414,LAUREL CO.,BROCK,2021-06-11,1540,EST-5,125,BROCK,2021-06-11,1745,37.0917,-83.9848,37.0995,-83.9824,2021
956412,LAUREL CO.,CRAWFORD,2021-06-11,1550,EST-5,125,CRAWFORD,2021-06-11,1830,37.236,-83.9767,37.2393,-83.9752,2021
956375,WHITLEY CO.,WILLIAMSBURG,2021-06-11,1700,EST-5,235,LIBERTY,2021-06-11,1840,36.7325,-84.1763,36.764,-84.2119,2021
956376,WHITLEY CO.,PARKERS,2021-06-11,1700,EST-5,235,PARKERS,2021-06-11,1840,36.6988,-84.2607,36.7124,-84.2559,2021
956378,WHITLEY CO.,MEADORSVILLE,2021-06-11,1721,EST-5,235,MEADORSVILLE,2021-06-11,1840,36.7498,-84.2735,36.7496,-84.2722,2021
970182,SCOTT CO.,GREAT CROSSING,2021-06-13,1435,EST-5,209,GREAT CROSSING,2021-06-13,1635,38.211,-84.6487,38.2091,-84.6494,2021
953972,OWEN CO.,NEW,2021-06-13,1600,EST-5,187,NEW,2021-06-13,1700,38.4273,-84.8018,38.4261,-84.8021,2021
968773,SCOTT CO.,MINORSVILLE,2021-06-13,1640,EST-5,209,MINORSVILLE,2021-06-13,1740,38.33,-84.73,38.3421,-84.7394,2021
962982,GREENUP CO.,LOAD,2021-06-13,1645,EST-5,89,LOAD,2021-06-13,1945,38.5483,-82.9773,38.55,-82.9576,2021
953973,LEWIS CO.,VANCEBURG,2021-06-13,1700,EST-5,135,GARRISON,2021-06-13,1800,38.5875,-83.2684,38.6077,-83.1847,2021
969805,TRIMBLE CO.,MONITOR,2021-06-19,0025,EST-5,223,MONITOR,2021-06-19,0225,38.6177,-85.2487,38.6186,-85.2544,2021
961289,CALDWELL CO.,LAKEVIEW,2021-06-21,1142,CST-6,33,PRINCETON,2021-06-21,1430,37.1141,-87.9056,37.1146,-87.8674,2021
970376,FAYETTE CO.,JONESTOWN,2021-07-01,0725,EST-5,67,JONESTOWN,2021-07-01,0925,37.98,-84.48,37.9814,-84.4755,2021
970381,CLARK CO.,WINCHESTER,2021-07-01,0800,EST-5,49,WINCHESTER,2021-07-01,1000,38.0008,-84.2165,37.9699,-84.1968,2021
970382,MERCER CO.,BURGIN,2021-07-01,1008,EST-5,167,BURGIN,2021-07-01,1208,37.77,-84.76,37.7569,-84.7496,2021
970383,FAYETTE CO.,LEXINGTON,2021-07-01,1030,EST-5,67,LEXINGTON,2021-07-01,1230,38.04,-84.48,38.042,-84.4732,2021
970384,BOYLE CO.,PERRYVILLE,2021-07-01,1140,EST-5,21,PERRYVILLE,2021-07-01,1340,37.68,-84.93,37.6845,-84.9297,2021
975603,BULLITT CO.,BROOKS,2021-07-01,1200,EST-5,29,BROOKS,2021-07-01,1400,38.0805,-85.697,38.0804,-85.6959,2021
975611,MADISON CO.,WHITE HALL,2021-07-01,1230,EST-5,151,WHITE HALL,2021-07-01,1430,37.85,-84.33,37.8451,-84.3292,2021
975605,MADISON CO.,WHITE HALL,2021-07-01,1230,EST-5,151,WHITE HALL,2021-07-01,1430,37.84,-84.35,37.8443,-84.3463,2021
975604,MADISON CO.,WHITE HALL,2021-07-01,1230,EST-5,151,WHITE HALL,2021-07-01,1430,37.82,-84.31,37.8267,-84.3026,2021
975613,JEFFERSON CO.,ST DENNIS,2021-07-01,1315,EST-5,111,SHIVELY,2021-07-01,1515,38.2,-85.8,38.1983,-85.7959,2021
975614,JEFFERSON CO.,LOUISVILLE,2021-07-01,1315,EST-5,111,LOUISVILLE,2021-07-01,1515,38.219,-85.756,38.2203,-85.7556,2021
975617,JEFFERSON CO.,LOUISVILLE,2021-07-01,1332,EST-5,111,LOUISVILLE,2021-07-01,1532,38.21,-85.76,38.2093,-85.7633,2021
975631,GARRARD CO.,LANCASTER,2021-07-01,1400,EST-5,79,LANCASTER,2021-07-01,1600,37.5933,-84.5683,37.6135,-84.5821,2021
975618,BOYLE CO.,GWINN IS,2021-07-01,1404,EST-5,21,GWINN IS,2021-07-01,1604,37.7319,-84.8357,37.7436,-84.8477,2021
964715,PIKE CO.,PIKEVILLE,2021-07-09,0753,EST-5,195,PIKEVILLE,2021-07-09,0853,37.4767,-82.5089,37.4771,-82.5078,2021
964716,PIKE CO.,PIKEVILLE,2021-07-09,0755,EST-5,195,PAULEY,2021-07-09,0855,37.4681,-82.5281,37.4829,-82.5474,2021
964706,FLOYD CO.,ALLEN,2021-07-10,1500,EST-5,71,ALLEN,2021-07-10,1638,37.62,-82.73,37.6111,-82.7319,2021
964709,ESTILL CO.,UNION HALL,2021-07-10,1503,EST-5,65,UNION HALL,2021-07-10,1715,37.7258,-83.948,37.729,-83.9422,2021
964710,ESTILL CO.,NORTH IRVINE,2021-07-10,1503,EST-5,65,NORTH IRVINE,2021-07-10,1518,37.714,-83.9665,37.7148,-83.9678,2021
964711,ESTILL CO.,IRVINE,2021-07-10,1505,EST-5,65,IRVINE,2021-07-10,1715,37.7069,-83.9717,37.7093,-83.9721,2021
964712,ESTILL CO.,NORTH IRVINE,2021-07-10,1506,EST-5,65,NORTH IRVINE,2021-07-10,1715,37.7275,-83.9724,37.7292,-83.9732,2021
964713,ESTILL CO.,RAVENNA,2021-07-10,1515,EST-5,65,RAVENNA,2021-07-10,1715,37.6886,-83.9591,37.6896,-83.9597,2021
964714,ESTILL CO.,IRVINE,2021-07-10,1515,EST-5,65,IRVINE,2021-07-10,1715,37.7013,-83.9777,37.7007,-83.9774,2021
965492,LIVINGSTON CO.,SALEM,2021-07-11,0000,CST-6,139,PINCKNEYVILLE,2021-07-11,0330,37.26,-88.23,37.2175,-88.2206,2021
968466,CALDWELL CO.,FARMERSVILLE,2021-07-11,0015,CST-6,33,RUFUS,2021-07-11,0300,37.2,-87.88,37.228,-87.906,2021
965491,CRITTENDEN CO.,NEW SALEM,2021-07-11,0030,CST-6,55,CRAYNE,2021-07-11,0330,37.2374,-88.1833,37.2996,-88.0692,2021
964721,LEE CO.,ST HELENS,2021-07-11,1800,EST-5,129,ST HELENS,2021-07-11,1900,37.581,-83.6835,37.5784,-83.6766,2021
975708,MARION CO.,ST MARY,2021-07-16,1600,EST-5,155,ST MARY,2021-07-16,1700,37.61,-85.35,37.6128,-85.357,2021
964812,LAUREL CO.,LONDON,2021-07-17,2245,EST-5,125,LONDON,2021-07-18,0045,37.1307,-84.0752,37.1314,-84.0753,2021
964808,WHITLEY CO.,NORTH CORBIN,2021-07-18,0200,EST-5,235,NORTH CORBIN,2021-07-18,0430,36.9211,-84.132,36.9154,-84.1339,2021
964809,WHITLEY CO.,BARTON,2021-07-18,0230,EST-5,235,BARTON,2021-07-18,0430,36.92,-84.13,36.9168,-84.1314,2021
968027,MCCRACKEN CO.,PADUCAH,2021-07-18,1020,CST-6,145,CAMMELIA,2021-07-18,1400,37.08,-88.63,37.0068,-88.734,2021
968022,GRAVES CO.,WEYMOUTH,2021-07-18,1215,CST-6,83,FANCY FARM,2021-07-18,1430,36.507,-88.7476,36.7883,-88.7066,2021
965408,LEWIS CO.,GARRISON,2021-07-29,2100,EST-5,135,GARRISON,2021-07-29,2200,38.61,-83.17,38.592,-83.1605,2021
973863,LEWIS CO.,IRWIN,2021-07-29,2100,EST-5,135,COVEDALE,2021-07-29,2300,38.6664,-83.5908,38.6819,-83.5145,2021
976057,MORGAN CO.,MAYTOWN,2021-07-29,2321,EST-5,175,MAYTOWN,2021-07-30,0320,37.8455,-83.4739,37.8461,-83.4714,2021
975715,NICHOLAS CO.,CARLISLE,2021-07-29,2340,EST-5,181,MILLER,2021-07-30,0240,38.3044,-84.0174,38.3075,-84.0556,2021
975739,NICHOLAS CO.,MILLER,2021-07-30,0000,EST-5,181,HENRYVILLE,2021-07-30,0400,38.3204,-84.0658,38.326,-84.0061,2021
976230,ROWAN CO.,RAMEY,2021-07-30,0000,EST-5,205,RAMEY,2021-07-30,0230,38.175,-83.5768,38.1773,-83.5731,2021
976149,WOLFE CO.,TOLIVER,2021-07-30,0007,EST-5,237,TOLIVER,2021-07-30,0320,37.81,-83.46,37.8147,-83.4697,2021
976151,MENIFEE CO.,ROTHWELL,2021-07-30,0010,EST-5,165,CORNWELL,2021-07-30,0320,37.94,-83.71,37.9467,-83.7444,2021
976150,MENIFEE CO.,FRENCHBURG,2021-07-30,0010,EST-5,165,FRENCHBURG,2021-07-30,0320,37.9493,-83.6337,37.9344,-83.6363,2021
976157,BREATHITT CO.,MOCT,2021-07-30,0021,EST-5,25,SIMPSON,2021-07-30,0400,37.6779,-83.3499,37.6655,-83.3854,2021
976184,MENIFEE CO.,FRENCHBURG,2021-07-30,0030,EST-5,165,FRENCHBURG,2021-07-30,0320,37.9683,-83.6148,37.9504,-83.6456,2021
976170,MENIFEE CO.,MEANS,2021-07-30,0030,EST-5,165,MEANS,2021-07-30,0320,37.95,-83.76,37.9499,-83.7541,2021
976179,MENIFEE CO.,MEANS,2021-07-30,0030,EST-5,165,CORNWELL,2021-07-30,0320,37.9493,-83.7511,37.9552,-83.7358,2021
976185,MENIFEE CO.,FRENCHBURG,2021-07-30,0035,EST-5,165,FRENCHBURG,2021-07-30,0320,37.9507,-83.6297,37.9499,-83.6311,2021
976191,BATH CO.,SLATE VLY,2021-07-30,0040,EST-5,11,SLATE VLY,2021-07-30,0230,38.1673,-83.6965,38.1794,-83.688,2021
976186,BATH CO.,OWINGSVILLE,2021-07-30,0040,EST-5,11,OWINGSVILLE,2021-07-30,0320,38.1309,-83.7587,38.1294,-83.7566,2021
976188,BATH CO.,SALT LICK,2021-07-30,0040,EST-5,11,MIDLAND,2021-07-30,0230,38.12,-83.6,38.1332,-83.5739,2021
976192,POWELL CO.,STANTON,2021-07-30,0100,EST-5,197,STANTON,2021-07-30,0415,37.851,-83.8656,37.848,-83.8666,2021
975716,CLARK CO.,WINCHESTER,2021-07-30,0115,EST-5,49,WINCHESTER,2021-07-30,0315,37.9921,-84.179,37.9934,-84.1809,2021
976218,POWELL CO.,STANTON,2021-07-30,0125,EST-5,197,STANTON,2021-07-30,0415,37.841,-83.8627,37.8513,-83.8666,2021
976215,POWELL CO.,NADA,2021-07-30,0125,EST-5,197,NADA,2021-07-30,0415,37.7946,-83.7466,37.7957,-83.7447,2021
976219,JACKSON CO.,CLOVER BOTTOM,2021-07-30,0140,EST-5,109,CLOVER BOTTOM,2021-07-30,0430,37.49,-84.17,37.4993,-84.1646,2021
975741,MADISON CO.,REEDS CROSSING,2021-07-30,0145,EST-5,151,REEDS CROSSING,2021-07-30,0345,37.7416,-84.2524,37.7331,-84.2575,2021
976222,MENIFEE CO.,FRENCHBURG,2021-07-30,0223,EST-5,165,FRENCHBURG,2021-07-30,0320,37.9495,-83.6331,37.95,-83.6319,2021
981054,LARUE CO.,GINSENG,2021-08-14,1600,EST-5,123,JERICHO,2021-08-14,1800,37.5087,-85.5829,37.5439,-85.6462,2021
981055,LARUE CO.,JERICHO,2021-08-14,1600,EST-5,123,JERICHO,2021-08-14,1800,37.51,-85.63,37.5147,-85.6358,2021
981056,LARUE CO.,TANNER,2021-08-14,1600,EST-5,123,TANNER,2021-08-14,1800,37.5093,-85.7806,37.5127,-85.7911,2021
966130,FLEMING CO.,LOCUST,2021-08-14,1630,EST-5,69,LOCUST,2021-08-14,1730,38.2957,-83.7273,38.2937,-83.7263,2021
966126,LAUREL CO.,PITTSBURG,2021-08-15,1830,EST-5,125,LONDON,2021-08-15,2100,37.1444,-84.1093,37.1139,-84.1013,2021
966125,LAUREL CO.,LONDON,2021-08-15,1900,EST-5,125,LONDON,2021-08-15,2000,37.11,-84.09,37.1113,-84.0927,2021
981057,NICHOLAS CO.,CARLISLE,2021-08-16,1500,EST-5,181,CARLISLE,2021-08-16,1700,38.31,-84.03,38.313,-84.0372,2021
981058,NICHOLAS CO.,CARLISLE,2021-08-16,1500,EST-5,181,CARLISLE,2021-08-16,1700,38.31,-84.05,38.3126,-84.0487,2021
981059,NICHOLAS CO.,CARLISLE,2021-08-16,1500,EST-5,181,MILLER,2021-08-16,1700,38.32,-84.05,38.3355,-84.0597,2021
981060,SIMPSON CO.,FRANKLIN WHAK ARPT,2021-08-18,1535,CST-6,213,MIDDLETON,2021-08-18,1735,36.74,-86.6489,36.7467,-86.6907,2021
981061,FRANKLIN CO.,CLOVERDALE,2021-08-19,0610,EST-5,73,CLOVERDALE,2021-08-19,0810,38.17,-84.9,38.1702,-84.8986,2021
981706,WOLFE CO.,BETHANY,2021-08-19,1008,EST-5,237,BETHANY,2021-08-19,1230,37.6494,-83.4735,37.6512,-83.4763,2021
981705,WOLFE CO.,BETHANY,2021-08-19,1100,EST-5,237,BETHANY,2021-08-19,1230,37.6499,-83.4787,37.652,-83.4757,2021
981707,WOLFE CO.,HOLLONVILLE,2021-08-19,1120,EST-5,237,HOLLONVILLE,2021-08-19,1230,37.6639,-83.4667,37.6625,-83.4553,2021
981709,WOLFE CO.,MALAGA,2021-08-19,1157,EST-5,237,MALAGA,2021-08-19,1230,37.72,-83.44,37.7147,-83.4336,2021
971615,MCCRACKEN CO.,REIDLAND,2021-08-21,0600,CST-6,145,SHADY GROVE,2021-08-21,1000,37.01,-88.51,36.9916,-88.5033,2021
975043,MARSHALL CO.,BENTON,2021-08-21,0615,CST-6,157,BENTON,2021-08-21,1000,36.87,-88.35,36.8713,-88.3346,2021
971616,CALLOWAY CO.,MIDWAY,2021-08-21,0640,CST-6,35,MURRAY,2021-08-21,1000,36.5258,-88.2972,36.6123,-88.3017,2021
981062,JEFFERSON CO.,LOUISVILLE,2021-08-26,1946,EST-5,111,LOUISVILLE,2021-08-26,2146,38.2589,-85.7715,38.2583,-85.7659,2021
969985,KENTON CO.,ERLANGER,2021-08-27,1645,EST-5,117,ERLANGER,2021-08-27,1745,38.994,-84.5828,38.9937,-84.5809,2021
981696,PIKE CO.,RANSOM,2021-08-30,1036,EST-5,195,RANSOM,2021-08-30,1300,37.558,-82.1925,37.5583,-82.1915,2021
981698,PIKE CO.,MAYFLOWER,2021-08-30,1043,EST-5,195,MAYFLOWER,2021-08-30,1300,37.5967,-82.5072,37.5878,-82.5095,2021
981702,PIKE CO.,PAULEY,2021-08-30,1055,EST-5,195,BIG SHOAL,2021-08-30,1300,37.5115,-82.5497,37.5277,-82.5439,2021
981703,PIKE CO.,BROAD BOTTOM,2021-08-30,1057,EST-5,195,BROAD BOTTOM,2021-08-30,1300,37.5398,-82.5977,37.5413,-82.5971,2021
981704,PIKE CO.,PINSON,2021-08-30,1143,EST-5,195,PINSON,2021-08-30,1300,37.5847,-82.2705,37.5853,-82.2706,2021
981069,SHELBY CO.,SNOW HILL,2021-08-30,1306,EST-5,211,SNOW HILL,2021-08-30,1506,38.2124,-85.2198,38.2117,-85.2199,2021
971612,DAVIESS CO.,OWENSBORO,2021-08-30,1420,CST-6,59,OWENSBORO,2021-08-30,1520,37.7845,-87.12,37.77,-87.1566,2021
971614,MCLEAN CO.,LIVERMORE,2021-08-30,2045,CST-6,149,LIVERMORE,2021-08-30,2115,37.49,-87.12,37.5234,-87.13,2021
987347,BATH CO.,REYNOLDSVILLE,2021-09-15,0700,EST-5,11,REYNOLDSVILLE,2021-09-15,1000,38.18,-83.79,38.2011,-83.7813,2021
987351,BATH CO.,SLATE VLY,2021-09-15,0700,EST-5,11,SLATE VLY,2021-09-15,0700,38.1899,-83.7425,38.1818,-83.7289,2021
987346,BATH CO.,OWINGSVILLE,2021-09-15,0712,EST-5,11,REYNOLDSVILLE,2021-09-15,1000,38.1704,-83.7889,38.1727,-83.793,2021
985760,NELSON CO.,BARDSTOWN,2021-09-15,0755,EST-5,179,BARDSTOWN,2021-09-15,0955,37.8084,-85.4604,37.8085,-85.4686,2021
985761,NELSON CO.,EARLY TIMES,2021-09-15,0800,EST-5,179,EAST BARDSTOWN,2021-09-15,1000,37.8394,-85.427,37.846,-85.4265,2021
985762,NELSON CO.,EAST BARDSTOWN,2021-09-15,0835,EST-5,179,EAST BARDSTOWN,2021-09-15,1035,37.8333,-85.4141,37.8336,-85.4163,2021
987352,BATH CO.,PEASTICKS,2021-09-15,0939,EST-5,11,WYOMING,2021-09-15,1030,38.1569,-83.7437,38.2127,-83.7362,2021
985763,SIMPSON CO.,MIDDLETON,2021-09-15,1121,CST-6,213,MIDDLETON,2021-09-15,1321,36.75,-86.73,36.7473,-86.7217,2021
989268,CLARK CO.,WINCHESTER,2021-10-07,2100,EST-5,49,WINCHESTER,2021-10-07,2300,37.99,-84.16,37.9902,-84.1592,2021
989269,CLARK CO.,WINCHESTER HELIPORT,2021-10-07,2100,EST-5,49,WINCHESTER HELIPORT,2021-10-07,2300,38.0,-84.16,38.0067,-84.1505,2021
989270,CLARK CO.,WINCHESTER,2021-10-07,2145,EST-5,49,WINCHESTER,2021-10-07,2345,38.0,-84.19,37.9966,-84.1605,2021
989271,CLARK CO.,HUNT,2021-10-07,2200,EST-5,49,FORD,2021-10-07,2359,37.89,-84.19,37.8774,-84.2091,2021
980786,GREENUP CO.,FLATWOODS,2021-10-08,1500,EST-5,89,KENWOOD,2021-10-08,1815,38.5237,-82.7081,38.5131,-82.6791,2021
996845,FRANKLIN CO.,BENSON,2021-12-11,0417,EST-5,73,BENSON,2021-12-11,0717,38.21,-84.97,38.2097,-84.9845,2021
996846,BRECKINRIDGE CO.,ROSETTA,2021-12-11,0430,CST-6,27,ROSETTA,2021-12-11,0630,37.7956,-86.272,37.7973,-86.2734,2021
996849,SCOTT CO.,MINORSVILLE,2021-12-11,0530,EST-5,209,SAND LICK,2021-12-11,0730,38.3301,-84.6699,38.2786,-84.7161,2021
1004921,GREEN CO.,HASKINGSVILLE,2022-01-01,0418,CST-6,87,HASKINGSVILLE,2022-01-01,0618,37.1899,-85.4155,37.1946,-85.4099,2022
1004925,BARREN CO.,RAILTON,2022-01-01,0500,CST-6,9,RAILTON,2022-01-01,0700,37.0,-86.12,37.0,-86.1138,2022
1004927,BARREN CO.,GRIDERVILLE,2022-01-01,0500,CST-6,9,GRIDERVILLE,2022-01-01,0700,37.11,-85.85,37.1097,-85.8465,2022
1004928,GREEN CO.,GRESHAM,2022-01-01,0510,CST-6,87,GRESHAM,2022-01-01,0710,37.1799,-85.4371,37.1862,-85.4326,2022
1004923,TAYLOR CO.,ROMINE,2022-01-01,0520,EST-5,217,ROMINE,2022-01-01,0720,37.21,-85.34,37.21,-85.3375,2022
1004930,ADAIR CO.,KNIFLEY,2022-01-01,0520,CST-6,1,KNIFLEY,2022-01-01,0720,37.24,-85.19,37.2403,-85.1867,2022
1004929,ADAIR CO.,COBURG,2022-01-01,0520,CST-6,1,COBURG,2022-01-01,0720,37.2,-85.33,37.2028,-85.33,2022
1004346,FLOYD CO.,ARKANSAS,2022-01-01,0757,EST-5,71,COLLIVER,2022-01-01,1145,37.5829,-82.7376,37.5922,-82.7306,2022
1005229,PIKE CO.,BELFRY,2022-01-01,0817,EST-5,195,LECKIEVILLE,2022-01-01,1145,37.6158,-82.2808,37.625,-82.2853,2022
1004352,BREATHITT CO.,CANOE,2022-01-01,0830,EST-5,25,CANOE,2022-01-01,1115,37.4486,-83.452,37.4565,-83.4522,2022
1005246,ROCKCASTLE CO.,BRODHEAD,2022-01-01,0900,EST-5,203,OTTAWA,2022-01-01,1130,37.3731,-84.4333,37.3873,-84.4575,2022
1004586,BREATHITT CO.,WHICK,2022-01-01,0900,EST-5,25,LITTLE,2022-01-01,1115,37.418,-83.3872,37.4343,-83.3833,2022
1005248,PIKE CO.,TOLER,2022-01-01,0900,EST-5,195,TOLER,2022-01-01,1145,37.63,-82.25,37.631,-82.2474,2022
1004587,BREATHITT CO.,WHICK,2022-01-01,0903,EST-5,25,WHICK,2022-01-01,1115,37.41,-83.42,37.4132,-83.4245,2022
1004588,BREATHITT CO.,HARDSHELL,2022-01-01,0907,EST-5,25,HARDSHELL,2022-01-01,1115,37.47,-83.25,37.4542,-83.2231,2022
1004595,PIKE CO.,HELSEY,2022-01-01,0910,EST-5,195,HELSEY,2022-01-01,1145,37.6869,-82.3605,37.6936,-82.3512,2022
1004603,PIKE CO.,CANADA,2022-01-01,0916,EST-5,195,CANADA,2022-01-01,1145,37.6184,-82.3499,37.6169,-82.347,2022
1004604,PIKE CO.,BELFRY,2022-01-01,0917,EST-5,195,BELFRY,2022-01-01,1145,37.62,-82.27,37.6198,-82.267,2022
1004606,PIKE CO.,SIDNEY,2022-01-01,0932,EST-5,195,CANADA,2022-01-01,1145,37.62,-82.37,37.6264,-82.3475,2022
1004610,PIKE CO.,META,2022-01-01,1050,EST-5,195,META,2022-01-01,1145,37.5621,-82.4505,37.5638,-82.4575,2022
1005584,PIKE CO.,SIDNEY,2022-01-01,1055,EST-5,195,SIDNEY,2022-01-01,1145,37.6196,-82.3529,37.6201,-82.3515,2022
1005219,PIKE CO.,ZEBULON,2022-01-01,1055,EST-5,195,ZEBULON,2022-01-01,1145,37.5368,-82.4676,37.5358,-82.4663,2022
1004932,CASEY CO.,LIBERTY,2022-01-01,1330,EST-5,45,MIDDLEBURG,2022-01-01,1530,37.32,-84.93,37.3393,-84.8187,2022
1004933,CASEY CO.,MIDDLEBURG,2022-01-01,1330,EST-5,45,MIDDLEBURG,2022-01-01,1530,37.36,-84.82,37.3582,-84.8169,2022
994156,BOYD CO.,SUMMIT,2022-01-01,2015,EST-5,19,SUMMIT,2022-01-01,2315,38.4338,-82.7542,38.427,-82.7548,2022
994157,BOYD CO.,MAVITY,2022-01-01,2015,EST-5,19,GARNER,2022-01-01,2315,38.3347,-82.7237,38.3261,-82.7204,2022
994160,LAWRENCE CO.,MARTHA,2022-01-01,2130,EST-5,127,MARTHA,2022-01-02,0030,38.0168,-82.9188,37.9996,-82.9156,2022
999544,TODD CO.,ALLEGRE,2022-01-09,1156,CST-6,219,SHARON GROVE,2022-01-09,1500,36.93,-87.22,36.92,-87.1,2022
1002490,MARSHALL CO.,TATUMSVILLE,2022-02-17,0850,CST-6,157,GILBERTSVILLE,2022-02-17,1600,36.93,-88.3,36.9969,-88.2757,2022
1002498,MCCRACKEN CO.,PADUCAH,2022-02-17,0855,CST-6,145,WEST PADUCAH,2022-02-17,1800,37.08,-88.63,37.08,-88.75,2022
