EVENT_ID,BEGIN_DATE,END_DATE,BEGIN_TIME,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TEMP_MAX_F,TEMP_MIN_F,TEMP_MEAN_F,SUNRISE,SUNSET,PRECIP_SUM_IN,RAIN_SUM_IN,PRECIP_HOURS,MAX_WIND_MPH,MAX_GUST_MPH
597537,2015-07-19,2015-07-19,0,200,38.12,-82.92,38.106,-82.9091,86.729904,72.0599,78.31865,2015-07-19 10:23:57,2015-07-20 00:52:21,0.07480315,0.07480315,4.0,6.3587484,18.119701
589644,2015-07-19,2015-07-19,1900,1900,37.5205,-85.2942,37.5222,-85.2874,92.255005,74.795,81.41375,2015-07-19 10:35:04,2015-07-20 01:00:07,0.35433072,0.35433072,7.0,5.5924997,19.461899
586365,2015-07-20,2015-07-20,200,400,37.35,-84.23,37.3475,-84.208,85.6175,73.3775,76.85,2015-07-20 10:31:54,2015-07-21 00:54:53,0.5,0.5,9.0,6.711,22.1463
587358,2015-07-28,2015-07-28,1820,2130,36.9561,-87.8718,36.9329,-87.8906,94.6526,78.0926,85.4951,2015-07-28 10:53:34,2015-07-29 01:02:15,0.01968504,0.01968504,1.0,4.9214,14.5405
587357,2015-07-28,2015-07-28,1820,2130,36.9603,-87.8771,37.0031,-87.862,94.757904,78.1979,85.600395,2015-07-28 10:53:34,2015-07-29 01:02:15,0.023622049,0.023622049,2.0,4.9518104,13.422
585312,2015-07-29,2015-07-29,1643,1643,38.3868,-84.3019,38.3838,-84.3064,91.7627,71.6027,80.47895,2015-07-29 10:36:33,2015-07-30 00:50:25,0.42125988,0.42125988,6.0,6.1058216,16.1064
585307,2015-07-29,2015-07-29,1646,1646,38.39,-84.3,38.3954,-84.3031,91.8095,71.6495,80.52575,2015-07-29 10:36:33,2015-07-30 00:50:25,0.42125988,0.42125988,6.0,6.1058216,16.1064
586776,2015-08-03,2015-08-03,2032,2130,38.19,-83.44,38.1589,-83.4546,90.5468,67.1468,77.40305,2015-08-03 10:38:04,2015-08-04 00:41:46,0.023622049,0.023622049,1.0,10.51628,29.7521
586777,2015-08-03,2015-08-03,2040,2330,38.06,-83.95,38.0523,-83.8059,88.7639,65.453896,76.0214,2015-08-03 10:40:23,2015-08-04 00:43:28,0.031496063,0.031496063,2.0,10.523415,27.738798
586778,2015-08-03,2015-08-03,2120,2345,38.2044,-83.9087,38.2094,-83.9121,89.1428,65.922806,76.287796,2015-08-03 10:40:00,2015-08-04 00:43:42,0.047244098,0.047244098,2.0,10.970427,28.6336
586779,2015-08-03,2015-08-03,2130,2345,38.1255,-83.7837,38.1399,-83.8048,90.0482,66.6482,77.2532,2015-08-03 10:39:42,2015-08-04 00:43:06,0.031496063,0.031496063,2.0,10.135856,29.528399
586780,2015-08-03,2015-08-03,2130,2345,38.14,-83.85,38.1461,-83.8549,89.2292,65.8292,76.4342,2015-08-03 10:39:42,2015-08-04 00:43:06,0.031496063,0.031496063,2.0,10.135856,29.528399
587078,2015-08-03,2015-08-03,2145,2145,38.19,-84.05,38.1931,-84.0485,89.3534,66.223404,76.5434,2015-08-03 10:40:30,2015-08-04 00:44:11,0.047244098,0.047244098,2.0,10.970427,28.6336
586806,2015-08-05,2015-08-05,1640,1800,36.7682,-83.7048,36.7539,-83.7069,88.42909,69.5291,76.526596,2015-08-05 10:43:51,2015-08-06 00:37:57,0.42519686,0.42519686,5.0,5.9100847,14.093101
593426,2015-08-19,2015-08-19,1145,1330,37.1149,-87.8817,37.1472,-87.9895,81.5234,70.0934,75.365906,2015-08-19 11:11:27,2015-08-20 00:38:35,0.8543308,0.8543308,17.0,8.191819,28.8573
609266,2015-12-23,2015-12-23,1617,1800,36.82,-88.42,36.78,-88.13,63.4496,58.2296,61.48085,2015-12-23 13:03:48,2015-12-23 22:42:04,0.8110236,0.8110236,14.0,19.67797,46.0822
609268,2015-12-23,2015-12-23,1622,1800,36.7,-88.27,36.7,-88.38,63.847397,58.9874,61.949898,2015-12-23 13:02:40,2015-12-23 22:41:20,0.70472443,0.70472443,13.0,17.727432,46.3059
609270,2015-12-23,2015-12-23,1634,1800,37.04,-88.67,37.0366,-88.6477,62.929398,56.719402,61.24565,2015-12-23 13:05:19,2015-12-23 22:42:24,0.8031496,0.8031496,16.0,21.660814,46.7533
609271,2015-12-23,2015-12-23,1705,1800,37.34,-87.51,37.3318,-87.4925,63.9302,58.9802,62.392696,2015-12-23 13:01:29,2015-12-23 22:36:36,0.70866144,0.70866144,11.0,14.402181,47.4244
606262,2015-12-23,2015-12-23,1853,1853,37.37,-86.61,37.3692,-86.6116,64.0904,59.5004,62.13665,2015-12-23 12:58:08,2015-12-23 22:33:15,0.3897638,0.3897638,12.0,15.4498825,46.3059
607256,2015-12-25,2015-12-25,1200,1600,38.3364,-82.7842,38.295,-82.9766,58.3565,53.3165,56.3765,2015-12-25 12:46:24,2015-12-25 22:16:10,1.0787401,1.0787401,14.0,7.546353,21.4752
607257,2015-12-25,2015-12-25,1200,1600,38.33,-82.78,38.2795,-82.7561,58.169304,53.129303,56.1893,2015-12-25 12:46:24,2015-12-25 22:16:10,1.0787401,1.0787401,14.0,7.546353,21.4752
607258,2015-12-25,2015-12-25,1200,1600,38.18,-82.87,38.1051,-82.6141,58.9091,53.0591,56.3966,2015-12-25 12:46:04,2015-12-25 22:16:39,1.0787401,1.0787401,14.0,7.546353,21.4752
612489,2015-12-25,2015-12-25,1211,1400,36.93,-83.53,36.934,-83.5308,63.183205,59.403202,61.58945,2015-12-25 12:45:03,2015-12-25 22:22:49,1.2952756,1.2952756,16.0,10.981824,29.9758
612490,2015-12-25,2015-12-25,1318,1430,36.8382,-83.7518,36.8363,-83.7505,63.9167,59.596703,62.277946,2015-12-25 12:45:41,2015-12-25 22:24:13,1.4803147,1.4803147,18.0,10.634577,30.6469
609541,2015-12-28,2015-12-28,1208,1500,36.92,-88.52,36.9313,-88.5103,66.4151,45.6251,56.470097,2015-12-28 13:06:25,2015-12-28 22:45:04,1.503937,1.503937,18.0,18.129364,48.0955
609543,2015-12-28,2015-12-28,1246,1500,37.0093,-88.6284,37.0172,-88.7128,66.3179,44.8079,55.649147,2015-12-28 13:06:36,2015-12-28 22:44:52,1.6850394,1.6850394,18.0,19.034227,47.8718
609539,2015-12-28,2015-12-28,1340,1500,36.55,-88.15,36.5,-88.32,69.5849,48.7949,59.193645,2015-12-28 13:03:25,2015-12-28 22:44:23,1.1653544,1.1653544,13.0,18.076843,58.6094
610037,2016-02-03,2016-02-03,105,105,37.95,-85.46,37.9512,-85.4627,63.096798,40.326797,53.56805,2016-02-03 12:44:21,2016-02-03 23:06:26,0.45275596,0.45275596,8.0,21.252678,61.7412
614625,2016-02-03,2016-02-03,605,730,37.7561,-83.0865,37.755,-83.0807,63.0032,46.8932,56.5532,2016-02-03 12:34:59,2016-02-03 22:57:35,1.2637795,1.2637795,10.0,20.376358,57.0435
610050,2016-02-03,2016-02-03,640,930,38.3365,-82.7811,38.3359,-82.782,64.0148,47.2748,56.987305,2016-02-03 12:34:47,2016-02-03 22:55:14,1.1259843,1.1259843,10.0,18.344765,55.701298
610051,2016-02-03,2016-02-03,645,945,38.119,-82.6123,38.1094,-82.6014,65.0588,49.3088,57.678802,2016-02-03 12:33:32,2016-02-03 22:54:47,1.2047244,1.2047244,9.0,19.67797,55.477596
620472,2016-03-09,2016-03-10,1930,400,36.5781,-88.8423,36.6712,-88.8403,63.703403,56.7734,60.092148,2016-03-09 12:13:38,2016-03-09 23:57:31,1.0314959,1.0314959,22.0,12.945641,30.6469
620474,2016-03-09,2016-03-10,2017,400,36.5748,-89.3484,36.5748,-89.1094,65.3315,59.2115,61.026497,2016-03-09 12:15:31,2016-03-09 23:59:25,1.5551181,1.5551181,22.0,13.935989,40.042297
620964,2016-03-09,2016-03-10,2215,15,36.9491,-88.8049,36.9433,-88.9247,63.6476,58.5176,60.14135,2016-03-09 12:13:45,2016-03-09 23:57:21,1.1535434,1.1535434,18.0,13.514887,32.8839
625665,2016-04-27,2016-04-27,1651,1900,37.6,-87.53,37.48,-87.83,77.666,61.826004,66.92225,2016-04-27 10:58:23,2016-04-28 00:36:34,1.1220473,1.1220473,16.0,9.344664,29.081
625670,2016-04-27,2016-04-27,1701,1900,37.84,-87.58,37.7861,-87.5557,77.54,61.88,66.987495,2016-04-27 10:58:20,2016-04-28 00:37:28,1.3110237,1.3110237,18.0,9.556468,25.7255
625677,2016-04-27,2016-04-27,1749,1930,37.7718,-87.1334,37.7726,-87.1015,76.683205,62.1932,67.195694,2016-04-27 10:56:33,2016-04-28 00:35:26,1.2165353,1.2165353,16.0,9.127948,23.0411
629182,2016-05-01,2016-05-01,400,630,37.3429,-83.3648,37.3453,-83.3641,77.626396,61.876396,66.79265,2016-05-01 10:37:25,2016-05-02 00:23:08,0.6377954,0.6377954,15.0,8.863716,25.7255
623516,2016-05-01,2016-05-01,440,630,37.4008,-83.4099,37.3846,-83.375,75.9389,59.9189,64.861404,2016-05-01 10:37:44,2016-05-02 00:23:43,0.54330707,0.54330707,20.0,8.423723,26.620298
622483,2016-05-01,2016-05-01,1540,1640,38.3815,-84.7582,38.4081,-84.7659,78.0224,60.0224,65.65115,2016-05-01 10:41:24,2016-05-02 00:30:48,0.2637795,0.2637795,11.0,8.849589,20.580399
622238,2016-05-01,2016-05-01,1645,1800,38.4128,-82.668,38.4219,-82.7066,78.5453,60.365303,66.08029,2016-05-01 10:32:57,2016-05-02 00:22:37,0.54330707,0.54330707,16.0,9.621701,23.4885
623717,2016-05-02,2016-05-02,1405,1605,37.5,-83.73,37.4923,-83.7117,71.084305,58.214302,63.438057,2016-05-02 10:37:52,2016-05-03 00:26:09,0.7677165,0.7677165,10.0,8.23143,22.5937
