event_id,maxtemp_f,mintemp_f,avgtemp_f,maxwind_mph,totalprecip_in,avgvis_miles,avghumidity,uv,daily_will_it_rain,daily_chance_of_rain,condition_text
1063969,64.2,55.3,59.4,15.4,2.04,5.0,89,0.2,1,100,Moderate or heavy rain shower
1063427,64.8,55.3,60.0,16.9,1.85,5.0,90,0.1,1,100,Moderate or heavy rain shower
1063434,65.3,56.5,60.1,14.7,2.06,5.0,89,0.1,1,100,Moderate or heavy rain shower
1078729,64.6,36.3,56.6,15.6,1.62,6.0,80,1.0,1,100,Moderate or heavy rain shower
1075680,66.4,37.5,57.9,17.1,2.4,5.0,82,0.5,1,100,Moderate or heavy rain shower
1082501,64.9,37.1,56.9,15.8,3.02,4.0,84,0.4,1,100,Moderate or heavy rain shower
1082502,64.9,37.1,56.9,15.8,3.02,4.0,84,0.4,1,100,Moderate or heavy rain shower
1082504,63.1,40.5,57.7,15.5,3.52,5.0,87,0.4,1,100,Moderate or heavy rain shower
1075681,64.0,35.1,55.4,15.5,2.43,5.0,81,1.0,1,100,Moderate or heavy rain shower
1075682,64.2,36.0,56.2,16.5,2.09,5.0,82,0.7,1,100,Moderate or heavy rain shower
1082505,63.5,42.1,58.0,16.1,3.66,5.0,86,0.5,1,100,Moderate or heavy rain shower
1082513,63.3,45.7,59.4,18.0,2.48,5.0,87,0.4,1,100,Moderate or heavy rain shower
1075684,65.1,40.7,59.2,16.3,1.29,6.0,83,0.6,1,100,Moderate or heavy rain shower
1082515,64.2,42.3,58.4,16.0,3.97,6.0,86,0.5,1,100,Moderate or heavy rain shower
1082516,63.5,42.1,58.0,16.1,3.66,5.0,86,0.5,1,100,Moderate or heavy rain shower
1082517,63.1,40.5,57.7,15.5,3.52,5.0,87,0.4,1,100,Moderate or heavy rain shower
1082518,64.0,41.1,58.9,18.1,2.46,5.0,86,0.4,1,100,Moderate or heavy rain shower
1082519,63.1,42.7,59.0,17.6,2.18,5.0,86,0.4,1,100,Moderate or heavy rain shower
1083323,64.8,55.1,59.1,15.4,1.57,5.0,89,0.4,1,100,Moderate or heavy rain shower
1082940,60.8,43.2,53.2,28.3,1.0,6.0,77,0.7,1,100,Moderate or heavy rain shower
1082949,60.6,39.7,51.0,28.6,2.11,5.0,81,0.5,1,100,Moderate or heavy rain shower
1082941,58.3,41.4,50.7,28.6,1.49,6.0,78,0.7,1,100,Moderate or heavy rain shower
1082942,61.8,43.5,53.6,28.0,1.34,6.0,76,0.7,1,100,Moderate or heavy rain shower
1082944,58.3,41.4,50.7,28.6,1.49,6.0,78,0.7,1,100,Moderate or heavy rain shower
1082934,60.8,42.6,53.1,28.3,1.07,6.0,78,0.8,1,100,Moderate or heavy rain shower
1082945,60.8,43.2,53.2,28.3,1.0,6.0,77,0.7,1,100,Moderate or heavy rain shower
1082947,61.4,41.7,52.4,27.3,1.08,6.0,79,0.7,1,100,Moderate or heavy rain shower
1085394,60.2,40.1,50.7,28.4,2.0,4.0,80,0.5,1,100,Moderate or heavy rain shower
1082943,59.5,42.1,52.3,27.7,1.28,5.0,79,0.7,1,100,Moderate or heavy rain shower
1085393,60.2,40.8,51.8,28.2,1.46,6.0,79,0.6,1,100,Moderate or heavy rain shower
1084604,66.4,55.8,62.7,14.5,2.92,5.0,92,1.1,1,100,Moderate or heavy rain shower
1085398,66.9,55.6,62.9,15.7,3.15,5.0,91,1.1,1,100,Moderate or heavy rain shower
1084605,67.5,60.9,63.9,14.1,2.3,5.0,90,1.5,1,100,Moderate or heavy rain shower
1084606,66.4,54.9,62.0,13.2,2.9,5.0,90,1.1,1,100,Moderate or heavy rain shower
1093986,77.0,57.6,67.3,9.8,0.26,5.0,82,5.9,1,100,Patchy rain possible
1093987,77.0,57.6,67.3,9.8,0.26,5.0,82,5.9,1,100,Patchy rain possible
1102490,81.5,64.5,72.7,9.2,1.34,6.0,74,10.7,1,100,Moderate or heavy rain shower
1119261,74.0,65.3,69.2,7.2,1.16,6.0,76,5.8,1,100,Moderate or heavy rain shower
1115236,88.9,66.7,77.0,11.6,0.62,5.0,77,7.4,1,100,Moderate or heavy rain shower
1119188,86.2,68.7,76.7,11.0,0.71,6.0,73,10.2,1,100,Moderate or heavy rain shower
1102484,87.7,69.6,77.6,11.7,0.73,6.0,71,11.3,1,100,Moderate or heavy rain shower
1119190,89.2,69.6,77.8,10.1,0.34,6.0,69,12.2,1,100,Moderate or heavy rain shower
1124113,82.6,66.5,73.3,9.2,0.17,5.0,87,3.5,1,100,Moderate or heavy rain shower
1128824,85.0,66.0,74.0,10.3,0.73,5.0,80,4.7,1,100,Moderate or heavy rain shower
1128825,85.1,66.2,74.2,10.3,0.58,5.0,80,4.1,1,100,Moderate or heavy rain shower
1128827,85.0,64.6,73.5,11.4,0.52,5.0,82,3.6,1,100,Moderate or heavy rain shower
1128831,86.1,66.2,74.7,11.4,0.63,5.0,80,4.3,1,100,Moderate or heavy rain shower
1116248,82.9,64.4,72.6,8.1,0.46,4.0,78,3.6,1,100,Moderate or heavy rain shower
1116250,82.6,64.4,72.8,9.7,0.29,4.0,79,4.5,1,100,Moderate or heavy rain shower
1102154,88.7,71.1,78.8,11.2,2.93,5.0,79,7.1,1,100,Moderate or heavy rain shower
1102165,88.2,71.6,78.4,12.6,2.68,5.0,77,7.6,1,100,Moderate or heavy rain shower
1102183,90.5,73.4,80.6,16.1,1.47,5.0,76,6.6,1,100,Moderate or heavy rain shower
1102181,90.3,73.4,79.9,14.3,2.88,5.0,76,6.3,1,100,Moderate or heavy rain shower
1102170,90.2,72.9,79.1,12.4,2.8,5.0,77,6.4,1,100,Moderate or heavy rain shower
1102172,88.3,70.5,78.2,11.9,2.41,5.0,81,5.7,1,100,Moderate or heavy rain shower
1102178,88.7,71.1,78.8,11.2,2.93,5.0,79,7.1,1,100,Moderate or heavy rain shower
1102185,88.7,70.2,78.0,11.5,1.71,5.0,81,6.4,1,100,Moderate or heavy rain shower
1108789,90.5,68.4,79.5,9.8,0.17,6.0,63,12.2,1,100,Moderate or heavy rain shower
1108793,88.6,69.6,78.5,11.0,0.09,6.0,68,12.4,1,100,Moderate or heavy rain shower
1117240,88.3,73.6,79.9,11.7,0.12,5.0,70,7.0,1,100,Moderate or heavy rain shower
1128926,91.0,74.5,80.2,13.9,0.08,5.0,71,7.1,1,100,Moderate or heavy rain shower
1128927,91.0,74.5,80.2,13.9,0.08,5.0,71,7.1,1,100,Moderate or heavy rain shower
1128929,91.6,73.0,80.5,12.5,0.13,5.0,70,7.9,1,100,Moderate or heavy rain shower
1128930,94.2,75.4,83.4,12.1,0.16,6.0,61,11.5,1,100,Moderate rain at times
1128931,94.5,73.8,82.9,12.5,0.41,6.0,61,10.6,1,100,Moderate rain at times
1128932,94.2,75.4,83.4,12.1,0.16,6.0,61,11.5,1,100,Moderate rain at times
1121608,90.4,74.8,81.7,11.9,0.98,5.0,64,5.3,1,100,Moderate or heavy rain shower
1122681,91.6,73.2,80.9,9.4,1.02,5.0,72,7.2,1,100,Moderate or heavy rain shower
1122686,90.1,72.5,80.0,8.8,1.37,5.0,77,8.5,1,100,Moderate or heavy rain shower
1128432,88.7,73.2,80.3,8.1,0.46,5.0,74,9.5,1,100,Moderate or heavy rain shower
1122731,88.0,72.9,79.7,10.9,0.35,6.0,82,11.1,1,100,Moderate or heavy rain shower
1122732,88.6,73.1,79.6,10.5,0.14,6.0,81,11.5,1,100,Moderate or heavy rain shower
1126961,93.2,73.7,82.7,9.8,0.19,6.0,70,7.9,1,100,Overcast
1126965,81.1,70.2,75.2,9.2,2.23,6.0,78,4.9,1,100,Moderate or heavy rain shower
1126968,81.3,70.7,75.5,9.2,1.04,5.0,77,6.1,1,100,Moderate or heavy rain shower
1126970,80.4,70.7,75.4,8.1,1.93,5.0,79,6.0,1,100,Moderate or heavy rain shower
1133994,86.4,71.1,77.2,11.9,0.06,5.0,81,6.0,1,100,Heavy rain at times
1139018,80.8,60.6,68.9,4.9,0.18,4.0,83,4.2,1,100,Moderate or heavy rain shower
1139020,80.8,60.6,68.9,4.9,0.18,4.0,83,4.2,1,100,Moderate or heavy rain shower
1139022,80.8,60.6,68.9,4.9,0.18,4.0,83,4.2,1,100,Moderate or heavy rain shower
1133996,82.1,63.9,70.5,12.8,1.69,5.0,76,3.7,1,100,Moderate or heavy rain shower
1137218,81.9,63.5,70.2,12.1,1.16,5.0,77,4.0,1,100,Moderate or heavy rain shower
1156474,64.3,31.9,51.1,17.9,1.0,5.0,78,1.8,1,100,Moderate or heavy rain shower
1156475,64.3,31.9,51.1,17.9,1.0,5.0,78,1.8,1,100,Moderate or heavy rain shower
1165562,66.7,58.1,62.6,14.5,0.25,6.0,85,1.6,1,100,Heavy rain at times
1176922,75.6,59.8,66.3,9.2,0.05,5.0,91,1.7,1,100,Moderate rain at times
1189061,73.8,62.7,66.9,10.1,1.22,4.0,90,2.6,1,100,Moderate or heavy rain shower
1176904,71.3,61.0,64.9,3.8,0.63,3.0,95,1.7,1,100,Moderate or heavy rain shower
1176905,71.3,61.0,64.9,3.8,0.63,3.0,95,1.7,1,100,Moderate or heavy rain shower
1176906,72.5,60.3,64.8,4.5,0.24,3.0,95,1.7,1,100,Heavy rain at times
1176907,71.3,61.0,64.9,3.8,0.63,3.0,95,1.7,1,100,Moderate or heavy rain shower
1176908,72.4,61.5,65.0,4.7,0.4,3.0,94,1.9,1,100,Moderate or heavy rain shower
1184016,78.4,66.3,71.7,13.2,0.39,4.0,88,3.1,1,100,Patchy rain possible
1183969,80.9,64.3,72.2,15.8,0.2,4.0,86,7.1,1,100,Moderate rain at times
1184049,78.8,67.4,71.9,13.0,0.82,3.0,90,3.5,1,100,Patchy rain possible
1183973,81.1,63.3,72.1,14.5,0.27,4.0,86,7.8,1,100,Moderate rain at times
1184087,78.9,66.6,71.7,13.2,1.18,4.0,89,3.8,1,100,Patchy rain possible
1188682,80.1,66.0,72.0,14.3,0.38,4.0,87,3.3,1,100,Moderate or heavy rain shower
1188683,78.9,66.2,71.5,13.4,0.41,4.0,89,3.1,1,100,Patchy rain possible
1188684,78.1,59.7,69.8,16.3,0.42,6.0,81,10.1,1,100,Patchy rain possible
1188685,78.1,59.7,69.8,16.3,0.42,6.0,81,10.1,1,100,Patchy rain possible
1188687,77.8,60.5,69.5,14.5,0.65,5.0,85,9.0,1,100,Heavy rain at times
1188688,77.8,60.5,69.5,14.5,0.65,5.0,85,9.0,1,100,Heavy rain at times
1188689,77.9,61.8,69.9,16.1,0.43,5.0,83,9.7,1,100,Patchy rain possible
1182122,72.0,62.3,66.1,14.5,0.6,6.0,93,2.3,1,100,Moderate or heavy rain shower
1188730,82.0,64.7,71.8,12.1,0.92,6.0,73,10.3,1,100,Moderate or heavy rain shower
1181224,82.1,63.8,72.4,11.4,0.77,6.0,73,11.1,1,100,Moderate or heavy rain shower
1184229,78.6,63.9,70.2,10.0,0.4,4.0,90,3.6,1,100,Moderate or heavy rain shower
1184095,78.8,63.0,70.0,11.2,0.38,4.0,87,4.6,1,100,Moderate or heavy rain shower
1181255,80.8,60.3,70.5,9.2,0.05,3.0,85,4.4,1,100,Patchy rain possible
1186151,82.9,68.5,73.7,15.8,2.88,5.0,84,8.1,1,100,Moderate or heavy rain shower
1186158,82.9,68.5,73.7,15.8,2.88,5.0,84,8.2,1,100,Moderate or heavy rain shower
1188049,81.7,68.2,73.8,17.7,1.03,5.0,81,7.8,1,100,Moderate or heavy rain shower
1188056,83.7,67.7,73.7,17.9,0.84,5.0,82,6.5,1,100,Moderate or heavy rain shower
1188099,82.7,67.4,73.8,18.9,1.07,5.0,82,7.7,1,100,Moderate or heavy rain shower
1188073,83.0,67.4,74.1,21.5,1.31,5.0,82,8.6,1,100,Moderate or heavy rain shower
1188060,84.7,70.7,75.8,17.1,1.93,5.0,79,7.7,1,100,Moderate or heavy rain shower
1188101,83.1,67.6,74.5,19.9,0.72,5.0,80,10.0,1,100,Moderate or heavy rain shower
1193664,77.3,65.6,69.7,15.9,1.71,5.0,91,3.0,1,100,Moderate or heavy rain shower
1191082,83.7,64.7,73.6,8.1,0.03,5.0,81,11.9,1,100,Overcast
1191083,77.6,62.6,69.4,7.8,0.33,5.0,88,9.9,1,100,Moderate or heavy rain shower
1191086,77.5,64.1,70.9,8.3,0.1,5.0,82,9.3,1,100,Heavy rain at times
1181815,92.0,74.8,82.4,13.0,0.2,6.0,65,9.0,1,100,Moderate or heavy rain shower
1206804,92.9,75.7,82.5,11.4,0.29,6.0,67,12.0,1,100,Patchy rain possible
1203284,93.8,73.6,82.7,12.1,0.04,6.0,71,12.5,1,100,Moderate rain at times
1203281,93.9,74.9,82.5,12.5,0.17,6.0,68,12.6,1,100,Moderate or heavy rain shower
1203286,81.0,69.1,75.2,9.8,0.21,5.0,89,5.9,1,100,Moderate or heavy rain shower
1203283,81.0,69.1,75.2,9.8,0.21,5.0,89,5.9,1,100,Moderate or heavy rain shower
1203282,79.7,69.9,74.6,8.9,0.11,5.0,91,6.0,1,100,Heavy rain at times
1203285,80.7,68.9,74.8,10.1,0.19,5.0,88,6.5,1,100,Heavy rain at times
1203243,84.0,67.3,75.3,6.0,0.03,6.0,76,12.5,1,100,Moderate rain at times
1206852,84.4,68.2,75.0,6.5,0.03,4.0,82,9.5,1,100,Moderate rain at times
1206853,81.3,66.5,73.5,7.4,0.49,5.0,80,8.5,1,100,Moderate or heavy rain shower
1206855,84.3,65.7,74.0,6.3,0.01,5.0,81,6.0,1,100,Patchy rain possible
1206923,87.9,71.2,78.6,10.6,0.77,5.0,82,8.1,1,100,Moderate or heavy rain shower
1204720,88.9,70.0,77.0,9.4,0.36,4.0,84,10.8,1,100,Patchy light rain with thunder
1204729,88.9,70.0,77.0,9.4,0.36,4.0,84,10.8,1,100,Patchy light rain with thunder
1204734,88.9,70.0,77.0,9.4,0.36,4.0,84,10.8,1,100,Patchy light rain with thunder
1206943,89.5,71.4,80.1,12.3,0.14,5.0,81,12.1,1,100,Fog
1206946,89.5,71.4,80.1,12.3,0.14,5.0,81,12.1,1,100,Fog
1206947,89.5,71.4,80.1,12.3,0.14,5.0,81,12.1,1,100,Fog
1211191,88.9,67.6,76.7,10.7,0.31,4.0,77,9.1,1,100,Moderate or heavy rain shower
1211193,90.3,69.9,79.0,6.9,0.08,6.0,74,11.6,1,100,Patchy rain possible
1211192,90.3,69.9,79.0,6.9,0.08,6.0,74,11.6,1,100,Patchy rain possible
1200418,99.2,72.8,82.9,11.1,0.0,6.0,49,9.1,1,100,Patchy rain possible
1200419,99.2,72.8,82.9,11.1,0.0,6.0,49,9.1,1,100,Patchy rain possible
1200420,99.2,72.8,82.9,11.1,0.0,6.0,49,9.1,1,100,Patchy rain possible
1218307,89.6,67.6,77.1,6.9,0.0,5.0,72,4.8,0,0,Overcast
1217187,72.7,68.3,70.4,26.6,2.41,4.0,84,0.9,1,100,Moderate or heavy rain shower
1217186,72.6,66.5,69.1,23.5,2.8,4.0,88,1.1,1,100,Moderate or heavy rain shower
1217190,70.8,66.6,69.1,26.6,2.8,4.0,88,0.8,1,100,Moderate or heavy rain shower
1229909,56.5,40.1,46.0,12.8,2.26,4.0,82,0.4,1,100,Moderate or heavy rain shower
1229921,56.6,40.3,46.5,14.1,2.52,4.0,83,0.4,1,100,Moderate or heavy rain shower
1229929,56.6,40.3,46.5,14.1,2.52,4.0,83,0.4,1,100,Moderate or heavy rain shower
1229931,57.0,41.1,46.3,13.4,1.62,5.0,76,0.4,1,100,Moderate or heavy rain shower
1229930,57.2,40.6,47.0,13.9,1.78,4.0,80,0.3,1,100,Moderate or heavy rain shower
1235029,62.6,40.7,48.3,20.2,4.62,4.0,90,0.3,1,100,Moderate or heavy rain shower
1236385,61.2,41.0,50.5,24.6,2.17,5.0,87,0.3,1,100,Moderate or heavy rain shower
1236251,47.6,40.5,43.3,13.9,4.56,4.0,92,0.3,1,100,Moderate or heavy rain shower
1236546,47.6,40.5,43.3,13.9,4.56,4.0,92,0.3,1,100,Moderate or heavy rain shower
1236232,58.1,41.5,46.6,17.4,4.42,4.0,90,0.3,1,100,Moderate or heavy rain shower
1236559,44.8,39.9,42.2,13.6,4.07,4.0,93,0.3,1,100,Moderate or heavy rain shower
1237989,61.5,40.5,51.0,24.4,1.84,4.0,86,0.3,1,100,Moderate or heavy rain shower
1238011,59.8,41.1,49.7,20.4,2.26,5.0,78,0.3,1,100,Moderate or heavy rain shower
1236137,58.1,41.5,46.6,17.4,4.42,4.0,90,0.3,1,100,Moderate or heavy rain shower
1236386,60.6,40.3,47.7,22.6,3.75,4.0,89,0.3,1,100,Moderate or heavy rain shower
1237990,61.2,41.0,50.5,24.6,2.17,5.0,87,0.3,1,100,Moderate or heavy rain shower
1237992,58.9,40.6,50.0,23.5,1.74,5.0,83,0.3,1,100,Moderate or heavy rain shower
1236235,58.1,41.5,46.6,17.4,4.42,4.0,90,0.3,1,100,Moderate or heavy rain shower
1235578,59.2,40.4,45.3,15.9,5.31,4.0,91,0.3,1,100,Moderate or heavy rain shower
1236548,48.2,41.0,43.7,13.4,4.74,4.0,93,0.3,1,100,Moderate or heavy rain shower
1236650,45.0,39.5,41.9,14.8,3.88,4.0,92,0.3,1,100,Moderate or heavy rain shower
1237991,58.2,40.7,48.4,23.3,2.24,5.0,85,0.3,1,100,Moderate or heavy rain shower
1236387,58.5,38.9,45.2,18.8,5.15,4.0,89,0.3,1,100,Moderate or heavy rain shower
1236388,60.7,40.3,49.2,22.4,2.78,5.0,88,0.3,1,100,Moderate or heavy rain shower
1238024,55.7,36.7,43.6,21.9,2.48,4.0,87,0.4,1,100,Moderate or heavy rain shower
1235577,59.2,40.4,45.3,15.9,5.31,4.0,91,0.3,1,100,Moderate or heavy rain shower
1236139,58.1,41.5,46.6,17.4,4.42,4.0,90,0.3,1,100,Moderate or heavy rain shower
1237372,48.1,38.4,42.6,13.7,3.26,5.0,92,0.3,1,100,Moderate or heavy rain shower
1236566,44.8,39.9,42.2,13.6,4.07,4.0,93,0.3,1,100,Moderate or heavy rain shower
1236598,44.0,37.9,41.6,13.6,3.56,4.0,92,0.3,1,100,Moderate or heavy rain shower
1236867,44.0,37.9,41.6,13.6,3.56,4.0,92,0.3,1,100,Moderate or heavy rain shower
1237869,51.6,37.0,42.6,12.3,3.37,4.0,93,0.3,1,100,Moderate or heavy rain shower
1236389,46.2,38.7,41.8,14.5,3.78,4.0,90,0.3,1,100,Moderate or heavy rain shower
1236390,46.2,38.7,41.8,14.5,3.78,4.0,90,0.3,1,100,Moderate or heavy rain shower
1236135,47.1,41.4,43.7,14.8,4.45,4.0,89,0.3,1,100,Moderate or heavy rain shower
1236658,45.0,39.5,41.9,14.8,3.88,4.0,92,0.3,1,100,Moderate or heavy rain shower
1237358,47.3,39.5,43.4,14.0,4.02,4.0,90,0.3,1,100,Moderate or heavy rain shower
1238006,61.2,41.0,50.5,24.6,2.17,5.0,87,0.3,1,100,Moderate or heavy rain shower
1236252,47.6,40.5,43.3,13.9,4.56,4.0,92,0.3,1,100,Moderate or heavy rain shower
1236612,46.4,40.5,42.6,13.4,4.37,4.0,93,0.3,1,100,Moderate or heavy rain shower
1237337,46.4,39.3,42.8,13.6,4.23,4.0,90,0.3,1,100,Moderate or heavy rain shower
1236584,46.4,40.5,42.6,13.4,4.37,4.0,93,0.3,1,100,Moderate or heavy rain shower
1236541,47.6,40.5,43.3,13.9,4.56,4.0,92,0.3,1,100,Moderate or heavy rain shower
1237355,47.0,38.9,42.1,13.9,3.25,5.0,92,0.3,1,100,Moderate or heavy rain shower
1237377,48.1,38.4,42.6,13.7,3.26,5.0,92,0.3,1,100,Moderate or heavy rain shower
1237374,48.7,38.2,42.4,15.1,2.91,4.0,94,0.3,1,100,Moderate or heavy rain shower
1237388,47.0,38.9,42.1,13.9,3.25,5.0,92,0.3,1,100,Moderate or heavy rain shower
1230212,49.6,40.5,43.5,13.1,4.7,4.0,90,0.3,1,100,Moderate or heavy rain shower
1236868,45.1,39.7,42.6,14.5,4.34,4.0,88,0.3,1,100,Moderate or heavy rain shower
1236693,45.1,39.7,42.6,14.5,4.34,4.0,88,0.3,1,100,Moderate or heavy rain shower
1236694,47.1,38.2,41.8,17.7,3.13,5.0,92,0.3,1,100,Moderate or heavy rain shower
1230214,49.6,40.5,43.5,13.1,4.7,4.0,90,0.3,1,100,Moderate or heavy rain shower
1237360,48.1,38.4,42.6,13.7,3.26,5.0,92,0.3,1,100,Moderate or heavy rain shower
1237356,48.7,39.4,43.4,14.8,3.97,4.0,91,0.3,1,100,Moderate or heavy rain shower
1287244,57.2,36.8,42.8,14.7,3.15,4.0,90,0.3,1,100,Moderate or heavy rain shower
1236544,47.6,40.5,43.3,13.9,4.56,4.0,92,0.3,1,100,Moderate or heavy rain shower
1238004,46.2,38.7,41.8,14.5,3.78,4.0,90,0.3,1,100,Moderate or heavy rain shower
1236440,58.4,39.1,47.0,22.6,3.47,4.0,87,0.3,1,100,Moderate or heavy rain shower
1236537,58.1,41.5,46.6,17.4,4.42,4.0,90,0.3,1,100,Moderate or heavy rain shower
1287236,47.1,34.7,40.8,16.6,2.82,4.0,94,0.4,1,100,Moderate or heavy rain shower
1238003,60.7,40.3,49.2,22.4,2.78,5.0,88,0.3,1,100,Moderate or heavy rain shower
1236398,58.2,40.7,48.4,23.3,2.24,5.0,85,0.3,1,100,Moderate or heavy rain shower
1236394,44.8,35.4,39.3,12.3,2.77,4.0,95,0.3,1,100,Moderate or heavy rain shower
1236136,59.2,40.4,45.3,15.9,5.31,4.0,91,0.3,1,100,Moderate or heavy rain shower
1238002,44.6,34.8,38.3,13.6,1.88,4.0,94,0.3,1,100,Moderate or heavy rain shower
1238001,47.1,34.7,40.8,16.6,2.82,4.0,94,0.4,1,100,Moderate or heavy rain shower
1238000,56.3,25.9,36.1,20.4,1.77,3.0,88,0.3,0,0,Moderate or heavy snow showers
1229943,49.2,27.7,37.2,21.7,1.74,3.0,91,0.3,0,0,Moderate or heavy snow showers
1231561,54.9,28.1,38.4,23.7,1.32,2.0,90,0.3,0,0,Moderate or heavy snow showers
1229942,54.9,28.1,38.4,23.7,1.32,2.0,90,0.3,0,0,Moderate or heavy snow showers
1229941,56.4,28.8,39.4,19.4,1.11,3.0,89,0.3,1,100,Moderate or heavy rain shower
1238021,56.4,28.0,37.3,25.7,1.45,3.0,89,0.3,0,0,Moderate or heavy snow showers
1236451,47.3,27.1,35.2,21.5,1.99,3.0,89,0.3,0,0,Moderate or heavy snow showers
1238014,48.8,25.9,35.7,19.7,1.7,3.0,88,0.3,0,0,Moderate or heavy rain shower
1237995,56.3,25.9,36.1,20.4,1.77,3.0,88,0.3,0,0,Moderate or heavy snow showers
1229940,44.7,28.0,35.5,17.9,1.51,3.0,89,0.3,0,0,Moderate or heavy rain shower
1229939,45.9,27.3,34.9,19.0,2.13,3.0,89,0.3,0,0,Moderate or heavy snow showers
1245600,64.8,44.3,55.9,19.7,0.49,5.0,83,1.4,1,100,Heavy rain at times
1245601,64.8,44.3,55.9,19.7,0.49,5.0,83,1.4,1,100,Heavy rain at times
1258926,71.2,60.2,66.4,25.9,1.03,5.0,69,2.8,1,100,Moderate or heavy rain shower
1258927,71.0,60.4,65.3,24.5,2.43,5.0,69,2.3,1,100,Moderate or heavy rain shower
1259147,69.5,57.3,63.8,25.9,3.19,5.0,75,1.8,1,100,Moderate or heavy rain shower
1258928,69.3,59.0,64.4,27.1,2.67,5.0,74,2.0,1,100,Moderate or heavy rain shower
1258929,71.4,58.5,65.0,24.8,2.83,5.0,70,2.8,1,100,Moderate or heavy rain shower
1258931,71.0,60.4,65.3,24.5,2.43,5.0,69,2.3,1,100,Moderate or heavy rain shower
1258932,71.3,60.0,65.3,25.3,3.4,5.0,71,2.1,1,100,Moderate or heavy rain shower
1258930,72.9,54.5,62.7,22.0,2.52,3.0,86,1.7,1,100,Moderate or heavy rain shower
1274739,72.4,58.8,66.8,17.4,0.96,4.0,67,2.6,1,100,Moderate or heavy rain shower
1258933,68.0,54.0,62.0,26.2,3.5,4.0,89,1.0,1,100,Moderate or heavy rain shower
1258934,68.2,55.0,62.0,25.5,2.05,3.0,90,0.9,1,100,Moderate rain at times
1258935,69.2,54.6,62.4,23.6,2.28,3.0,89,0.9,1,100,Moderate rain at times
1258936,68.4,55.1,61.6,27.5,2.33,3.0,91,0.9,1,100,Moderate or heavy rain shower
1258941,79.2,55.5,66.3,15.7,1.69,5.0,84,3.5,1,100,Moderate or heavy rain shower
1258942,79.2,55.5,66.3,15.7,1.69,5.0,84,3.5,1,100,Moderate or heavy rain shower
1258943,75.9,53.8,64.5,13.4,0.83,5.0,86,3.0,1,100,Moderate or heavy rain shower
1258937,76.5,52.2,62.7,11.6,1.44,5.0,88,2.4,1,100,Moderate or heavy rain shower
1258939,71.1,52.9,60.5,11.2,1.93,5.0,86,2.2,1,100,Moderate or heavy rain shower
1258940,73.1,51.3,60.6,12.7,0.91,5.0,90,2.1,1,100,Moderate or heavy rain shower
1258944,77.8,52.1,63.2,11.4,1.67,5.0,88,2.0,1,100,Moderate or heavy rain shower
1258945,77.8,52.1,63.2,11.4,1.67,5.0,88,2.0,1,100,Moderate or heavy rain shower
1258946,76.5,52.2,62.7,11.6,1.44,5.0,88,2.4,1,100,Moderate or heavy rain shower
1258947,78.0,52.7,62.9,12.3,1.31,5.0,87,2.4,1,100,Moderate or heavy rain shower
1258948,67.4,51.2,59.2,13.4,1.83,5.0,92,1.8,1,100,Moderate or heavy rain shower
1258949,67.1,51.1,58.0,12.5,1.13,5.0,93,1.8,1,100,Moderate or heavy rain shower
1258950,77.9,52.8,65.4,11.9,1.15,5.0,85,3.0,1,100,Moderate or heavy rain shower
1258952,75.9,53.8,64.5,13.4,0.83,5.0,86,3.0,1,100,Moderate or heavy rain shower
1258951,77.9,52.8,65.4,11.9,1.15,5.0,85,3.0,1,100,Moderate or heavy rain shower
1274745,74.4,52.2,61.7,12.1,1.24,5.0,86,1.9,1,100,Moderate or heavy rain shower
1258953,75.9,53.8,64.5,13.4,0.83,5.0,86,3.0,1,100,Moderate or heavy rain shower
1274875,80.7,56.3,65.5,8.8,0.77,4.0,78,2.8,1,100,Moderate or heavy rain shower
1274773,79.8,57.7,67.3,7.2,0.69,4.0,76,3.5,1,100,Moderate or heavy rain shower
1274750,76.5,54.5,64.7,9.1,0.86,4.0,79,3.1,1,100,Moderate or heavy rain shower
1258954,75.9,53.8,64.5,13.4,0.83,5.0,86,3.0,1,100,Moderate or heavy rain shower
1259199,66.9,50.9,58.7,12.3,2.76,5.0,90,2.5,1,100,Moderate or heavy rain shower
1274748,80.7,56.3,65.5,8.8,0.77,4.0,78,2.8,1,100,Moderate or heavy rain shower
1274877,77.0,53.7,65.9,10.1,0.79,5.0,82,4.0,1,100,Moderate or heavy rain shower
1258955,77.8,52.3,64.7,12.5,1.15,6.0,87,2.7,1,100,Moderate or heavy rain shower
1242852,67.1,50.2,57.9,9.2,0.86,3.0,89,2.2,1,100,Moderate or heavy rain shower
1242853,67.1,50.2,57.9,9.2,0.86,3.0,89,2.2,1,100,Moderate or heavy rain shower
1242854,65.0,50.2,56.0,8.3,1.15,5.0,90,1.3,1,100,Moderate or heavy rain shower
1245435,65.5,50.5,56.8,10.1,1.02,5.0,91,1.3,1,100,Moderate or heavy rain shower
1274881,76.8,56.2,66.0,8.3,0.66,4.0,78,4.3,1,100,Moderate or heavy rain shower
1242878,73.7,52.7,62.6,8.5,0.82,5.0,83,3.1,1,100,Moderate or heavy rain shower
1242881,73.7,52.7,62.6,8.5,0.82,5.0,83,3.1,1,100,Moderate or heavy rain shower
1242880,73.7,52.7,62.6,8.5,0.82,5.0,83,3.1,1,100,Moderate or heavy rain shower
