EVENT_ID,BEGIN_DATE,END_DATE,BEGIN_TIME,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,NLCD_CODE,NLCD_CLASS,ELEVATION_M,IMPERVIOUS_SURFACE_PCT
564702,4/3/2015,4/3/2015,348,348,38.15,-85.66,38.1536,-85.6547,24,"Developed, High Intensity",149.975,83
564703,4/3/2015,4/3/2015,354,354,38.16,-85.7,38.1633,-85.6969,24,"Developed, High Intensity",140.396,84
564704,4/3/2015,4/3/2015,400,400,38.0229,-84.8866,38.0243,-84.8836,21,"Developed, Open Space",236.4,0
564706,4/3/2015,4/3/2015,400,400,38.0994,-85.3742,38.1038,-85.3727,21,"Developed, Open Space",209.8,0
564705,4/3/2015,4/3/2015,400,400,38.23,-85.78,38.2296,-85.7792,24,"Developed, High Intensity",142.241,88
564707,4/3/2015,4/3/2015,427,427,38.2238,-85.7295,38.2257,-85.7293,22,"Developed, Low Intensity",139.555,45
566660,4/3/2015,4/3/2015,430,645,37.86,-83.93,37.8498,-83.935,41,Deciduous Forest,188.984,0
564708,4/3/2015,4/3/2015,522,522,38.21,-85.67,38.2107,-85.6669,24,"Developed, High Intensity",145.13,81
566661,4/3/2015,4/3/2015,525,625,37.65,-83.47,37.6545,-83.4682,41,Deciduous Forest,266.673,0
566663,4/3/2015,4/3/2015,545,830,37.6892,-83.8588,37.6886,-83.8589,21,"Developed, Open Space",202.078,6
566666,4/3/2015,4/3/2015,545,830,37.7374,-83.9628,37.7396,-83.9607,81,Pasture/Hay,205.748,0
566669,4/3/2015,4/3/2015,545,645,37.77,-83.68,37.7749,-83.6803,41,Deciduous Forest,302.682,0
566664,4/3/2015,4/3/2015,545,830,37.66,-83.83,37.66,-83.8258,81,Pasture/Hay,192.636,0
566673,4/3/2015,4/3/2015,605,830,37.6,-83.61,37.5889,-83.6125,21,"Developed, Open Space",287.421,11
566675,4/3/2015,4/3/2015,630,1119,37.66,-83.15,37.6562,-83.1394,41,Deciduous Forest,338.482,0
566683,4/3/2015,4/3/2015,645,922,37.6,-83.46,37.6061,-83.4631,21,"Developed, Open Space",223.7,0
566685,4/3/2015,4/3/2015,655,923,37.57,-83.51,37.5691,-83.5373,41,Deciduous Forest,350.481,0
566698,4/3/2015,4/3/2015,715,1119,37.69,-82.86,37.702,-82.8531,41,Deciduous Forest,285.504,0
566699,4/3/2015,4/3/2015,730,1119,37.57,-82.83,37.5764,-82.8177,41,Deciduous Forest,298.035,0
566700,4/3/2015,4/3/2015,730,922,37.74,-83.33,37.7475,-83.3348,41,Deciduous Forest,324.33,0
566701,4/3/2015,4/3/2015,750,923,37.71,-83.97,37.7072,-83.9716,23,"Developed, Medium Intensity",201.476,75
566703,4/3/2015,4/3/2015,757,923,37.49,-84.12,37.4796,-84.1189,41,Deciduous Forest,377.938,0
566704,4/3/2015,4/3/2015,807,923,37.48,-84.13,37.4879,-84.13,81,Pasture/Hay,367.847,0
566747,4/3/2015,4/3/2015,830,922,37.6598,-83.8171,37.6219,-83.8216,43,Mixed Forest,214.267,0
566706,4/3/2015,4/3/2015,830,923,37.69,-82.86,37.695,-82.861,41,Deciduous Forest,212.899,0
566707,4/3/2015,4/3/2015,845,923,37.48,-83.65,37.4798,-83.6591,43,Mixed Forest,228.172,0
564709,4/3/2015,4/3/2015,848,848,37.8162,-86.4244,37.8165,-86.4211,41,Deciduous Forest,138.01,0
564714,4/3/2015,4/3/2015,848,848,37.6028,-86.9142,37.5977,-86.9093,21,"Developed, Open Space",130.833,8
566717,4/3/2015,4/3/2015,900,1119,37.49,-82.36,37.4772,-82.3578,41,Deciduous Forest,473.682,0
569334,4/3/2015,4/3/2015,900,930,37.67,-82.78,37.681,-82.7816,11,Open Water,184.953,0
566716,4/3/2015,4/3/2015,900,1119,37.47,-82.5,37.449,-82.4929,41,Deciduous Forest,374.15,0
564712,4/3/2015,4/3/2015,948,948,38.1493,-85.7667,38.1222,-85.7504,22,"Developed, Low Intensity",139.488,42
564711,4/3/2015,4/3/2015,948,948,38.0426,-84.512,38.0413,-84.5115,23,"Developed, Medium Intensity",296.016,67
564710,4/3/2015,4/3/2015,948,948,38.0305,-85.8091,38.0294,-85.8081,81,Pasture/Hay,147.42,0
564716,4/3/2015,4/3/2015,948,948,38.1023,-85.3699,38.1036,-85.3669,81,Pasture/Hay,216.069,0
564715,4/3/2015,4/3/2015,948,948,38.22,-85.23,38.2207,-85.2243,21,"Developed, Open Space",221.766,4
564713,4/3/2015,4/3/2015,948,948,37.8217,-84.3291,37.8221,-84.3252,81,Pasture/Hay,280.545,0
569325,4/3/2015,4/3/2015,1100,1145,37.4467,-82.8661,37.4247,-82.885,41,Deciduous Forest,323.976,0
569329,4/3/2015,4/3/2015,1100,1115,37.5312,-82.5845,37.5261,-82.579,21,"Developed, Open Space",219.146,0
564720,4/3/2015,4/3/2015,1153,1153,38.6076,-85.2676,38.6049,-85.2635,81,Pasture/Hay,149.698,0
564718,4/3/2015,4/3/2015,1153,1153,37.926,-86.3098,37.9299,-86.3047,82,Cultivated Crops,185.609,0
564717,4/3/2015,4/3/2015,1153,1153,37.2242,-84.7511,37.2317,-84.7558,81,Pasture/Hay,372.429,0
564719,4/3/2015,4/3/2015,1153,1153,38.3549,-85.3913,38.3563,-85.3879,81,Pasture/Hay,222.219,0
564721,4/3/2015,4/3/2015,1306,1306,38.3075,-84.8295,38.307,-84.8171,81,Pasture/Hay,153.624,0
566719,4/3/2015,4/3/2015,1630,2330,38.11,-83.63,38.087,-83.6317,41,Deciduous Forest,201.166,0
566720,4/3/2015,4/3/2015,1658,2330,38.14,-83.76,38.1201,-83.7656,82,Cultivated Crops,292.638,0
566721,4/3/2015,4/3/2015,1701,2330,38.06,-83.95,38.0338,-83.9507,22,"Developed, Low Intensity",304.116,21
566725,4/3/2015,4/3/2015,1705,2330,38.19,-83.44,38.1717,-83.4451,24,"Developed, High Intensity",232.571,84
566727,4/3/2015,4/3/2015,1708,2330,38.06,-83.89,38.0411,-83.9101,81,Pasture/Hay,271.21,0
566726,4/3/2015,4/3/2015,1708,2330,38.19,-83.02,38.1856,-83.0245,41,Deciduous Forest,261.817,0
558324,4/3/2015,4/3/2015,1745,2100,38.18,-82.87,38,-82.92,41,Deciduous Forest,305.002,0
569343,4/7/2015,4/7/2015,845,1121,36.9531,-84.0894,36.9517,-84.0885,23,"Developed, Medium Intensity",326.669,75
569346,4/7/2015,4/7/2015,910,1010,36.8685,-83.8859,36.8654,-83.8544,41,Deciduous Forest,327.398,0
569347,4/7/2015,4/7/2015,1028,1058,36.8605,-83.8512,36.857,-83.8423,23,"Developed, Medium Intensity",303.182,65
564734,4/7/2015,4/7/2015,1745,1745,38.28,-84.87,38.2832,-84.8671,81,Pasture/Hay,151.513,0
569335,4/7/2015,4/7/2015,1850,1930,37.7,-83.97,37.6681,-83.9754,81,Pasture/Hay,191.108,0
569336,4/7/2015,4/7/2015,1910,1940,37.69,-83.95,37.6803,-83.938,90,Woody Wetlands,188.976,0
569337,4/7/2015,4/7/2015,1944,2044,37.7,-83.97,37.6627,-83.9637,82,Cultivated Crops,190.804,0
569338,4/7/2015,4/7/2015,1959,2030,37.69,-83.93,37.6864,-83.907,41,Deciduous Forest,356.309,0
565631,4/8/2015,4/8/2015,1700,1900,38.47,-84.84,38.37,-84.84,21,"Developed, Open Space",167.962,0
570937,5/17/2015,5/17/2015,1552,1700,36.7639,-87.1357,36.8599,-87.101,22,"Developed, Low Intensity",230.065,34
570936,5/17/2015,5/17/2015,1555,1700,36.7571,-87.3715,36.7936,-87.3866,82,Cultivated Crops,175.783,0
582701,6/3/2015,6/3/2015,1810,2000,37.39,-82.56,37.379,-82.564,41,Deciduous Forest,421.877,0
575804,6/18/2015,6/18/2015,1718,1718,38.21,-85.76,38.2114,-85.7628,23,"Developed, Medium Intensity",140.215,79
575808,6/18/2015,6/18/2015,1736,1736,38.25,-84.59,38.2509,-84.5883,21,"Developed, Open Space",265.508,11
579525,6/21/2015,6/21/2015,2014,2215,37.7789,-87.0838,37.7859,-87.1381,11,Open Water,109.728,0
576534,6/26/2015,6/26/2015,24,24,38.05,-85.9,38.0558,-85.8938,22,"Developed, Low Intensity",134.319,32
576536,6/26/2015,6/26/2015,206,206,37.61,-84.4,37.6096,-84.3969,21,"Developed, Open Space",256.274,8
576537,6/26/2015,6/26/2015,210,210,37.58,-84.29,37.5737,-84.2976,22,"Developed, Low Intensity",290.346,37
576538,6/26/2015,6/26/2015,300,300,37.7,-84.53,37.7073,-84.527,41,Deciduous Forest,267.291,0
579552,6/26/2015,6/26/2015,1400,1500,36.92,-88.87,36.923,-88.9501,82,Cultivated Crops,114.474,0
579557,6/26/2015,6/26/2015,1430,1624,36.8324,-88.6765,36.7768,-88.6659,41,Deciduous Forest,157.394,0
579554,6/26/2015,6/26/2015,1505,1615,36.7526,-89.0857,36.7158,-89.0607,82,Cultivated Crops,111.349,0
574805,6/29/2015,6/29/2015,1750,1850,38.5711,-82.8333,38.5664,-82.9735,41,Deciduous Forest,230.022,0
583509,7/1/2015,7/1/2015,1915,2200,37.0713,-84.8088,37.0606,-84.8092,81,Pasture/Hay,322.37,0
583510,7/1/2015,7/1/2015,2015,2306,37.0535,-84.6104,37.0595,-84.6717,82,Cultivated Crops,284.947,0
583512,7/1/2015,7/1/2015,2120,2300,37.32,-83.96,37.3207,-83.9603,22,"Developed, Low Intensity",333.669,48
583635,7/2/2015,7/2/2015,1451,1451,37.2462,-86.4329,37.2462,-86.4379,81,Pasture/Hay,134.471,0
583637,7/2/2015,7/2/2015,1514,1514,36.97,-85.96,36.9756,-85.9697,81,Pasture/Hay,220.848,0
583638,7/2/2015,7/2/2015,1608,1608,37.0101,-85.8804,37.0163,-85.8644,81,Pasture/Hay,230.858,0
583639,7/2/2015,7/2/2015,1620,1620,36.9669,-85.9136,36.9673,-85.9111,81,Pasture/Hay,225.622,0
583526,7/2/2015,7/2/2015,1715,1925,38.06,-83.96,38.0535,-83.9718,41,Deciduous Forest,311.627,0
583569,7/2/2015,7/3/2015,2323,115,37.1338,-84.0759,37.1332,-84.0756,23,"Developed, Medium Intensity",357.648,41
583547,7/3/2015,7/3/2015,412,600,37.8502,-83.9424,37.8736,-83.9555,41,Deciduous Forest,207.609,0
583553,7/3/2015,7/3/2015,1025,1315,37.13,-84.08,37.1406,-84.0834,21,"Developed, Open Space",385.036,9
583640,7/3/2015,7/3/2015,1050,1050,37.3382,-85.3434,37.3472,-85.3281,21,"Developed, Open Space",247.734,15
583556,7/3/2015,7/3/2015,1204,1315,37.083,-84.1066,37.0816,-84.1069,21,"Developed, Open Space",350.395,10
583559,7/3/2015,7/3/2015,1318,1545,37.8821,-83.9275,37.8966,-83.925,81,Pasture/Hay,210.622,0
583560,7/3/2015,7/3/2015,1325,1545,37.97,-83.83,37.9682,-83.8314,81,Pasture/Hay,242.017,0
583641,7/3/2015,7/3/2015,1444,1444,37.23,-86.45,37.248,-86.4454,81,Pasture/Hay,138.852,0
583642,7/3/2015,7/3/2015,1513,1513,37.19,-86.26,37.2074,-86.2574,41,Deciduous Forest,183.606,0
583643,7/3/2015,7/3/2015,1537,1537,38.0472,-84.4672,38.0647,-84.4873,21,"Developed, Open Space",302.585,10
588933,7/3/2015,7/3/2015,1545,1655,37.0925,-87.5899,37.024,-87.5926,41,Deciduous Forest,141.947,0
583644,7/3/2015,7/3/2015,1549,1549,37.9881,-84.5839,38.0021,-84.5851,41,Deciduous Forest,275.705,0
583645,7/3/2015,7/3/2015,1616,1616,37.7572,-84.8539,37.7594,-84.8538,23,"Developed, Medium Intensity",278.785,56
583646,7/3/2015,7/3/2015,1643,1643,37.57,-85.74,37.5813,-85.7493,21,"Developed, Open Space",216.518,11
583647,7/3/2015,7/3/2015,1740,1740,37.5733,-85.7515,37.5774,-85.751,82,Cultivated Crops,215.063,0
575665,7/3/2015,7/3/2015,1800,2000,38.3,-83.28,38.2878,-83.1535,71,Grassland/Herbaceous,308.24,0
588935,7/3/2015,7/3/2015,1830,2130,37.67,-87.2,37.6113,-87.1976,81,Pasture/Hay,138.096,0
585376,7/3/2015,7/3/2015,1844,1844,37.81,-86.44,37.8106,-86.4504,81,Pasture/Hay,223.389,0
585379,7/3/2015,7/3/2015,1857,1857,37.45,-86.89,37.4465,-86.9116,23,"Developed, Medium Intensity",129.81,57
583564,7/3/2015,7/3/2015,2049,2315,37.0313,-83.9555,37.0143,-83.9575,81,Pasture/Hay,392.532,0
583834,7/4/2015,7/5/2015,2350,130,37.12,-84.37,37.1343,-84.3709,81,Pasture/Hay,328.04,0
583839,7/5/2015,7/5/2015,220,530,36.92,-84.13,36.9124,-84.1318,22,"Developed, Low Intensity",361.875,43
581228,7/5/2015,7/5/2015,519,519,36.73,-86.57,36.7351,-86.5565,22,"Developed, Low Intensity",207.66,0
581230,7/5/2015,7/5/2015,600,600,36.74,-86.49,36.7417,-86.4855,81,Pasture/Hay,188.728,0
581231,7/5/2015,7/5/2015,623,623,36.7444,-86.4797,36.7464,-86.4728,82,Cultivated Crops,204.669,0
581232,7/5/2015,7/5/2015,747,747,36.72,-86.54,36.7192,-86.5395,41,Deciduous Forest,201.221,0
581233,7/5/2015,7/5/2015,756,756,36.7,-86.05,36.7019,-86.0377,81,Pasture/Hay,194.934,0
581235,7/5/2015,7/5/2015,800,800,36.75,-86.19,36.7533,-86.1975,22,"Developed, Low Intensity",214.659,21
581236,7/5/2015,7/5/2015,800,800,36.76,-86.19,36.7599,-86.1865,21,"Developed, Open Space",225.522,8
581238,7/5/2015,7/5/2015,821,821,36.77,-86.17,36.7744,-86.168,81,Pasture/Hay,191.765,0
581239,7/5/2015,7/5/2015,822,822,36.7253,-86.1875,36.7343,-86.1908,81,Pasture/Hay,212.092,0
583840,7/5/2015,7/5/2015,1425,1500,37.36,-82.5,37.3621,-82.5061,41,Deciduous Forest,405.312,0
583841,7/5/2015,7/5/2015,1840,1930,36.72,-83.56,36.7178,-83.5594,41,Deciduous Forest,363.395,0
583842,7/5/2015,7/5/2015,2025,2300,37.8965,-82.7337,37.8704,-82.8288,41,Deciduous Forest,211.38,0
583849,7/5/2015,7/5/2015,2120,2300,37.7169,-82.7998,37.6961,-82.8732,41,Deciduous Forest,386.949,0
588613,7/7/2015,7/7/2015,450,800,36.95,-88.73,37.1429,-88.7407,82,Cultivated Crops,112.304,0
597503,7/8/2015,7/8/2015,800,900,36.6957,-83.9703,36.7012,-83.959,81,Pasture/Hay,294.522,0
583853,7/8/2015,7/8/2015,800,900,36.68,-84.05,36.6778,-84.0429,22,"Developed, Low Intensity",299.598,21
597505,7/8/2015,7/8/2015,815,900,36.6146,-84.0878,36.614,-84.0907,41,Deciduous Forest,292.716,0
587368,7/9/2015,7/9/2015,134,400,36.9963,-88.8083,37.0475,-88.8238,82,Cultivated Crops,142.893,0
577453,7/10/2015,7/10/2015,1510,1800,38.43,-82.77,38.5073,-82.6955,81,Pasture/Hay,255.62,0
581785,7/12/2015,7/12/2015,600,600,38.59,-85.32,38.5979,-85.3192,81,Pasture/Hay,273.173,0
581787,7/12/2015,7/12/2015,615,615,38.2703,-85.7013,38.2738,-85.703,22,"Developed, Low Intensity",134.928,40
581788,7/12/2015,7/12/2015,652,652,38.31,-85.49,38.3282,-85.474,21,"Developed, Open Space",242.235,13
581789,7/12/2015,7/12/2015,710,710,38.03,-85.34,38.0266,-85.3393,41,Deciduous Forest,143.499,0
581791,7/12/2015,7/12/2015,715,715,38.25,-85.64,38.2719,-85.579,24,"Developed, High Intensity",170.177,29
581793,7/12/2015,7/12/2015,716,716,38.3254,-85.4539,38.3314,-85.4558,82,Cultivated Crops,232.55,0
581797,7/12/2015,7/12/2015,723,723,38.2713,-85.6546,38.28,-85.6408,21,"Developed, Open Space",176.995,15
581799,7/12/2015,7/12/2015,743,743,38.2289,-85.5698,38.247,-85.5737,22,"Developed, Low Intensity",204.11,40
581801,7/12/2015,7/12/2015,749,749,38.26,-85.59,38.2786,-85.5983,22,"Developed, Low Intensity",180.147,0
581802,7/12/2015,7/12/2015,751,751,38.2,-85.61,38.2037,-85.5938,22,"Developed, Low Intensity",191.674,0
581805,7/12/2015,7/12/2015,753,753,38.25,-85.64,38.2553,-85.6044,24,"Developed, High Intensity",162.177,86
581809,7/12/2015,7/12/2015,810,810,38.22,-85.23,38.2323,-85.234,22,"Developed, Low Intensity",231.469,33
581811,7/12/2015,7/12/2015,814,814,38.05,-85.55,38.0582,-85.5346,22,"Developed, Low Intensity",210.333,33
581812,7/12/2015,7/12/2015,846,846,38.22,-85.74,38.2257,-85.7412,23,"Developed, Medium Intensity",144.194,62
581815,7/12/2015,7/12/2015,859,859,38.23,-85.64,38.2333,-85.636,24,"Developed, High Intensity",156.692,86
581828,7/12/2015,7/12/2015,930,930,37.64,-85,37.6458,-85.0019,81,Pasture/Hay,278.928,0
581848,7/12/2015,7/12/2015,1903,1903,37.65,-84.65,37.6544,-84.6476,21,"Developed, Open Space",257.387,14
584088,7/13/2015,7/13/2015,1418,1600,38.4178,-83.9375,38.4209,-83.9213,41,Deciduous Forest,239.94,0
584252,7/13/2015,7/13/2015,1426,1426,38.16,-85.6,38.1602,-85.6033,23,"Developed, Medium Intensity",210.385,62
584256,7/13/2015,7/13/2015,1440,1440,38.03,-84.48,38.0323,-84.4768,21,"Developed, Open Space",319.344,10
584089,7/13/2015,7/13/2015,1530,1700,38.2759,-83.3295,38.2597,-83.3191,41,Deciduous Forest,331.071,0
584092,7/13/2015,7/13/2015,1550,1900,37.9371,-82.8799,37.8888,-82.8632,43,Mixed Forest,298.695,0
584095,7/13/2015,7/13/2015,1600,1730,37.9547,-83.0474,37.9481,-83.0369,41,Deciduous Forest,275.621,0
584091,7/13/2015,7/13/2015,1630,1800,37.85,-82.82,37.853,-82.8144,41,Deciduous Forest,259.284,0
597534,7/13/2015,7/13/2015,1635,1730,37.81,-82.7997,37.8077,-82.797,23,"Developed, Medium Intensity",187.767,73
584300,7/14/2015,7/14/2015,29,29,38.53,-85.21,38.5168,-85.2251,81,Pasture/Hay,274.492,0
584304,7/14/2015,7/14/2015,30,30,38.6393,-85.4021,38.6508,-85.3924,81,Pasture/Hay,243.028,0
584310,7/14/2015,7/14/2015,35,35,38.6312,-85.3336,38.6377,-85.3054,81,Pasture/Hay,277.235,0
584312,7/14/2015,7/14/2015,35,35,38.61,-85.28,38.6062,-85.277,41,Deciduous Forest,168.537,0
590159,7/14/2015,7/14/2015,140,240,38.68,-85.16,38.6566,-85.166,81,Pasture/Hay,212.206,0
584319,7/14/2015,7/14/2015,219,219,38.5086,-85.2797,38.5055,-85.2685,81,Pasture/Hay,261.407,0
584322,7/14/2015,7/14/2015,247,247,38.61,-85.26,38.6105,-85.2675,81,Pasture/Hay,148.21,0
590165,7/14/2015,7/14/2015,340,410,38.5963,-85.1827,38.5962,-85.1814,41,Deciduous Forest,194.223,0
584998,7/14/2015,7/14/2015,415,415,38.33,-85.56,38.3301,-85.572,23,"Developed, Medium Intensity",204.762,0
584999,7/14/2015,7/14/2015,420,420,38.1,-85.37,38.1047,-85.3743,22,"Developed, Low Intensity",200.544,20
585000,7/14/2015,7/14/2015,430,430,38.22,-85.74,38.2522,-85.7411,23,"Developed, Medium Intensity",141.093,65
585004,7/14/2015,7/14/2015,445,445,38.2373,-85.5624,38.2532,-85.5698,22,"Developed, Low Intensity",207.872,38
585007,7/14/2015,7/14/2015,505,505,38.03,-85.37,38.0232,-85.3724,81,Pasture/Hay,172.817,0
585011,7/14/2015,7/14/2015,600,600,37.9,-85.31,37.9018,-85.3177,21,"Developed, Open Space",204.919,15
585012,7/14/2015,7/14/2015,602,602,37.87,-84.66,37.8648,-84.6437,23,"Developed, Medium Intensity",271.105,8
586021,7/14/2015,7/14/2015,625,730,37.89,-83.26,37.8842,-83.2772,81,Pasture/Hay,237.753,0
585013,7/14/2015,7/14/2015,700,700,37.69,-84.91,37.6962,-84.9141,81,Pasture/Hay,270.639,0
585015,7/14/2015,7/14/2015,710,710,38.1253,-84.9922,38.1255,-84.9949,81,Pasture/Hay,224.77,0
586023,7/14/2015,7/14/2015,726,815,37.19,-84.12,37.1872,-84.1213,21,"Developed, Open Space",365.722,9
586024,7/14/2015,7/14/2015,820,1000,36.87,-83.88,36.8635,-83.8767,41,Deciduous Forest,376.512,0
597536,7/14/2015,7/14/2015,820,1000,36.9333,-83.9144,36.9687,-83.9134,41,Deciduous Forest,349.72,0
586025,7/14/2015,7/14/2015,900,1000,37.02,-83.82,36.9872,-83.849,41,Deciduous Forest,380.069,0
586031,7/14/2015,7/14/2015,1130,1230,36.77,-84.7619,36.7706,-84.7667,41,Deciduous Forest,314.216,0
586026,7/14/2015,7/14/2015,1200,1500,36.76,-83.58,36.7512,-83.5896,81,Pasture/Hay,320.584,0
586027,7/14/2015,7/14/2015,1415,1500,36.68,-83.51,36.6819,-83.5151,41,Deciduous Forest,770.464,0
579090,7/14/2015,7/14/2015,1745,1930,38.18,-82.87,38.0189,-82.8603,41,Deciduous Forest,223.103,0
579074,7/14/2015,7/14/2015,1745,2000,38.47,-83.18,38.2824,-83.2304,41,Deciduous Forest,323.718,0
586106,7/14/2015,7/14/2015,1800,1930,37.431,-83.7991,37.4307,-83.799,21,"Developed, Open Space",282.682,6
586028,7/14/2015,7/14/2015,1830,2000,37.6078,-83.367,37.6062,-83.3656,21,"Developed, Open Space",234.279,0
586029,7/14/2015,7/14/2015,1830,2000,37.65,-83.39,37.6629,-83.3595,41,Deciduous Forest,344.806,0
586032,7/14/2015,7/14/2015,1838,1930,37.92,-83.27,37.9098,-83.2661,41,Deciduous Forest,238.975,0
586033,7/14/2015,7/14/2015,1840,1930,37.7331,-83.5487,37.7332,-83.5473,21,"Developed, Open Space",291.782,19
586034,7/14/2015,7/14/2015,1845,2000,37.56,-83.38,37.5522,-83.3881,22,"Developed, Low Intensity",223.753,28
586035,7/14/2015,7/14/2015,1900,2030,37.75,-83.06,37.7607,-83.0542,22,"Developed, Low Intensity",260.773,34
586036,7/14/2015,7/14/2015,1900,2000,37.8,-83.42,37.8184,-83.421,41,Deciduous Forest,318.165,0
586038,7/14/2015,7/14/2015,1919,2000,37.91,-83.27,37.9273,-83.2716,41,Deciduous Forest,288.319,0
586039,7/14/2015,7/14/2015,1924,2030,37.8618,-83.1542,37.8487,-83.1419,41,Deciduous Forest,286.543,0
586144,7/14/2015,7/14/2015,1954,2230,37.1,-84.6,37.0839,-84.591,22,"Developed, Low Intensity",295.795,35
586040,7/14/2015,7/14/2015,2000,2230,37.3,-83.06,37.2951,-83.0735,41,Deciduous Forest,364.934,0
586041,7/14/2015,7/14/2015,2004,2030,37.92,-83.56,37.9339,-83.5606,41,Deciduous Forest,362.706,0
586115,7/14/2015,7/14/2015,2004,2200,37.34,-83.13,37.3351,-83.1356,41,Deciduous Forest,415.194,0
586131,7/14/2015,7/14/2015,2025,2100,37.93,-83.65,37.921,-83.6657,41,Deciduous Forest,408.42,0
586110,7/14/2015,7/14/2015,2038,2230,37.48,-84.33,37.474,-84.3301,41,Deciduous Forest,296.117,0
586116,7/14/2015,7/14/2015,2040,2300,37.15,-82.98,37.1456,-82.982,41,Deciduous Forest,521.629,0
586111,7/14/2015,7/14/2015,2045,2130,37.53,-83.3192,37.5271,-83.3167,41,Deciduous Forest,294.914,0
586113,7/14/2015,7/14/2015,2055,2315,37.19,-83.43,37.1872,-83.4298,41,Deciduous Forest,455.345,0
586139,7/14/2015,7/14/2015,2100,2315,36.71,-83.61,36.7001,-83.5997,41,Deciduous Forest,359.329,0
586130,7/14/2015,7/14/2015,2100,2330,37.5658,-82.7947,37.5496,-82.8002,41,Deciduous Forest,343.292,0
586129,7/14/2015,7/14/2015,2100,2330,37.56,-82.78,37.5677,-82.7676,41,Deciduous Forest,269.576,0
586138,7/14/2015,7/14/2015,2100,2315,36.76,-83.58,36.7518,-83.5857,21,"Developed, Open Space",325.453,12
586133,7/14/2015,7/14/2015,2130,2330,37.33,-82.98,37.3241,-82.9754,41,Deciduous Forest,403.967,0
586136,7/14/2015,7/14/2015,2130,2315,37.33,-82.97,37.3309,-82.9689,22,"Developed, Low Intensity",320.451,0
586141,7/14/2015,7/14/2015,2200,2345,36.6519,-84.3879,36.6449,-84.3896,81,Pasture/Hay,325.302,0
586135,7/14/2015,7/14/2015,2202,2315,37.16,-83.55,37.1658,-83.5539,21,"Developed, Open Space",260.644,13
586346,7/18/2015,7/18/2015,1816,2200,38.16,-83.36,38.1378,-83.3622,41,Deciduous Forest,331.765,0
586347,7/18/2015,7/18/2015,1836,2200,38.456,-83.5915,38.4547,-83.5818,81,Pasture/Hay,255.166,0
586349,7/18/2015,7/18/2015,1951,2200,38.1806,-83.4426,38.179,-83.4354,23,"Developed, Medium Intensity",225.191,27
594151,7/18/2015,7/18/2015,2000,2100,38.5693,-83.6927,38.5662,-83.6905,41,Deciduous Forest,244.299,0
586352,7/18/2015,7/18/2015,2018,2200,38.16,-83.38,38.1475,-83.3732,41,Deciduous Forest,306.193,0
586353,7/18/2015,7/18/2015,2041,2200,38.36,-83.5,38.3585,-83.4997,41,Deciduous Forest,262.509,0
579915,7/18/2015,7/19/2015,2350,330,38.22,-82.78,37.95,-82.7351,41,Deciduous Forest,245.402,0
597537,7/19/2015,7/19/2015,0,200,38.12,-82.92,38.106,-82.9091,41,Deciduous Forest,315.813,0
589644,7/19/2015,7/19/2015,1900,1900,37.5205,-85.2942,37.5222,-85.2874,82,Cultivated Crops,198.198,0
586365,7/20/2015,7/20/2015,200,400,37.35,-84.23,37.3475,-84.208,41,Deciduous Forest,332.299,0
587358,7/28/2015,7/28/2015,1820,2130,36.9561,-87.8718,36.9329,-87.8906,41,Deciduous Forest,178.868,0
587357,7/28/2015,7/28/2015,1820,2130,36.9603,-87.8771,37.0031,-87.862,82,Cultivated Crops,169.72,0
585312,7/29/2015,7/29/2015,1643,1643,38.3868,-84.3019,38.3838,-84.3064,21,"Developed, Open Space",224.01,11
585307,7/29/2015,7/29/2015,1646,1646,38.39,-84.3,38.3954,-84.3031,22,"Developed, Low Intensity",216.617,43
586776,8/3/2015,8/3/2015,2032,2130,38.19,-83.44,38.1589,-83.4546,41,Deciduous Forest,317.47,0
586777,8/3/2015,8/3/2015,2040,2330,38.06,-83.95,38.0523,-83.8059,81,Pasture/Hay,273.095,0
586778,8/3/2015,8/3/2015,2120,2345,38.2044,-83.9087,38.2094,-83.9121,81,Pasture/Hay,308.046,0
586779,8/3/2015,8/3/2015,2130,2345,38.1255,-83.7837,38.1399,-83.8048,41,Deciduous Forest,214.589,0
586780,8/3/2015,8/3/2015,2130,2345,38.14,-83.85,38.1461,-83.8549,81,Pasture/Hay,287.683,0
587078,8/3/2015,8/3/2015,2145,2145,38.19,-84.05,38.1931,-84.0485,21,"Developed, Open Space",263.894,0
586806,8/5/2015,8/5/2015,1640,1800,36.7682,-83.7048,36.7539,-83.7069,21,"Developed, Open Space",345.737,6
593426,8/19/2015,8/19/2015,1145,1330,37.1149,-87.8817,37.1472,-87.9895,41,Deciduous Forest,167.346,0
609266,12/23/2015,12/23/2015,1617,1800,36.82,-88.42,36.78,-88.13,43,Mixed Forest,126.999,0
609268,12/23/2015,12/23/2015,1622,1800,36.7,-88.27,36.7,-88.38,82,Cultivated Crops,138.072,0
609270,12/23/2015,12/23/2015,1634,1800,37.04,-88.67,37.0366,-88.6477,22,"Developed, Low Intensity",144.589,27
609271,12/23/2015,12/23/2015,1705,1800,37.34,-87.51,37.3318,-87.4925,22,"Developed, Low Intensity",153.06,33
606262,12/23/2015,12/23/2015,1853,1853,37.37,-86.61,37.3692,-86.6116,41,Deciduous Forest,158.412,0
